BoroCT2010,LotArea,FootPrint,FloorSpace,AssessLand
3044300,1168736.0,760178.571045,2237220.0,7015495.0
3044400,1214632.0,630451.477021,1504010.0,12046957.0
3044500,1124964.0,675664.580834,1706315.0,6518257.0
3044600,965618.0,554769.504985,1128264.0,12744892.0
3044700,1054564.0,850289.354834,1695098.0,13752766.0
3044800,1153279.0,470657.122652,1269876.0,16967937.0
3044900,11248321.0,6282199.26459,7776946.0,117627304.0
3045000,1126948.0,251478.100908,372953.0,5734329.0
3045200,1287709.0,646464.888212,1462675.0,13301140.0
3045300,1906599.0,1570058.11317,2859881.0,26627573.0
3045400,895303.0,517199.165742,1054097.0,10248377.0
3045600,1043599.0,570093.26852,1532388.0,12311101.0
3045800,1231184.0,562442.912046,1285368.0,9484913.0
3046000,1352772.0,665777.286799,1796270.0,10543358.0
3046201,803476.0,412117.564945,1373647.0,8950935.0
3046202,1050751.0,576980.653401,980958.0,9135877.0
3046400,1034279.0,568621.792286,1249601.0,9929830.0
3046800,1164809.0,490923.103138,1816707.0,16127056.0
3047000,1225413.0,664040.494376,1708138.0,14559705.0
3047200,1104967.0,655646.84807,1643844.0,12192351.0
3047400,1201282.0,695823.393183,1670035.0,12912425.0
3047600,1494036.0,798368.911599,2021815.0,17510101.0
3047700,1201223.0,706078.348332,2033054.0,9052346.0
3047800,1463394.0,834391.472008,1939842.0,13404788.0
3048000,1138502.0,578116.957947,1920528.0,11902103.0
3048100,978402.0,639070.037535,1561113.0,8149654.0
3048200,1348085.0,645762.240802,2153357.0,13966672.0
3048400,1459408.0,766891.145655,2076642.0,12900501.0
3048500,3699585.0,2758424.56262,4759766.0,47310747.0
3048600,1094384.0,689857.94109,1371574.0,9811756.0
3048800,1061507.0,573732.504745,1655206.0,8592968.0
3048900,830986.0,100994.886708,1430450.0,9984600.0
3049000,1288299.0,678559.162127,2524943.0,12363746.0
3049100,1450667.0,703374.383926,3319891.0,15953708.0
3049200,1086367.0,597709.224377,1491106.0,9597966.0
3049300,1644361.0,812801.246935,3063311.0,12974907.0
3049400,1192360.0,629990.159691,2388825.0,10374028.0
3049500,838526.0,549134.240484,1439825.0,7377882.0
3049600,1373348.0,775887.299393,1731421.0,11878247.0
3049700,1084790.0,654484.453447,1685860.0,9589528.0
3049800,1427153.0,709204.980975,1907421.0,13273360.0
3049900,836968.0,525145.686577,1395716.0,11553265.0
3050000,1438169.0,606614.305576,2040935.0,10436107.0
3050100,893581.0,546367.062217,1495139.0,6284915.0
3050202,895762.0,403267.251972,1239019.0,5214156.0
3050300,851615.0,505125.384987,1303723.0,5970882.0
3050400,1200200.0,636073.348862,2703179.0,12608361.0
3050500,1232736.0,610719.765303,2402071.0,10386637.0
3050600,1152361.0,681744.493005,2287240.0,10684465.0
3050700,704094.0,459625.719767,1322569.0,7205647.0
3050801,564565.0,420455.559759,1863992.0,7588241.0
3050803,390364.0,263039.768059,1049778.0,4361568.0
3050804,685784.0,440950.108251,2570493.0,7795117.0
3050900,827181.0,515216.881935,1541128.0,7585576.0
3051001,517222.0,366962.347892,1716596.0,5438613.0
3051002,736102.0,473867.534176,2056388.0,10446644.0
3051100,1014249.0,442024.719112,2082144.0,9641913.0
3051200,957994.0,540261.23146,2683827.0,8289684.0
3051300,1243653.0,844518.330214,2518063.0,17906292.0
3051400,1258626.0,696623.10627,2968146.0,10013510.0
3051500,1343804.0,325967.598377,1048837.0,12808536.0
3051601,801543.0,519389.000284,2038753.0,6093550.0
3051602,632886.0,406838.833564,1620203.0,5832542.0
3051700,1609589.0,458740.333886,1664841.0,18398982.0
3051800,1424454.0,660935.029067,1925706.0,7243338.0
3051900,1615178.0,1111021.28129,3481002.0,22938056.0
3052000,1251838.0,670928.573783,1766387.0,7195879.0
3052300,811368.0,564556.97138,2537554.0,15747455.0
3052500,632285.0,336288.59366,1574158.0,6592867.0
3052600,1220914.0,604291.588865,2186131.0,9129027.0
3052700,998827.0,621152.166633,2435212.0,13946947.0
3052800,1227884.0,510125.67724,1051486.0,7505245.0
3052900,1063767.0,746869.717099,2334993.0,8209408.0
3053000,1176449.0,686280.621653,1679810.0,13715007.0
3053100,1002922.0,660105.126129,2628772.0,9647819.0
3053200,1030349.0,525372.193615,1499948.0,12274817.0
3053300,1150759.0,733118.883739,2364168.0,7402872.0
3053400,1271799.0,740408.362522,1801061.0,13948954.0
3053500,792026.0,529563.708868,1818136.0,6456446.0
3053700,713441.0,537284.907111,1774061.0,6482291.0
3053800,1118295.0,642884.411891,2415455.0,14149863.0
3053900,756446.0,362498.857792,1341277.0,4916105.0
3054200,1386130.0,749557.717525,2093365.0,13972895.0
3054300,8850953.0,2533918.9817,8186750.0,55821649.0
3054400,1256319.0,664195.947224,1672588.0,10542993.0
3054500,2237219.0,437014.549483,2841057.0,6772979.0
3054600,1199060.0,663895.595411,2520021.0,15153461.0
3054700,1251174.0,618316.008289,2675005.0,8845182.0
3054800,1238746.0,617136.411581,1171789.0,7714866.0
3054900,1008022.0,676738.89635,2766831.0,18974537.0
3055000,1186450.0,672768.053696,1771034.0,10407702.0
3055100,1154868.0,760591.747747,2625935.0,15894599.0
3055200,1027796.0,680232.537863,2130128.0,17584807.0
3055300,981002.0,683598.916854,2067276.0,15527877.0
3055400,1187668.0,859667.39172,2742427.0,20957671.0
3055500,1615746.0,1152573.6485,5183371.0,28038440.0
3055600,1402542.0,692578.378577,1840436.0,12408819.0
3055700,1944455.0,1137186.34833,2206490.0,20807042.0
3055800,1058418.0,540261.329855,1308458.0,10177426.0
3056000,1323448.0,658519.230458,1883030.0,10396359.0
3056100,2158065.0,1460289.80111,2956342.0,16373150.0
3056200,1250171.0,594010.014969,844911.0,5711719.0
3056300,2263618.0,1390231.02424,3294336.0,17589131.0
3056400,1286665.0,615640.957717,1341293.0,8602306.0
3056500,2174893.0,1120727.61899,2744079.0,19913389.0
3056600,1223178.0,547879.477012,1296628.0,11120944.0
3056800,765888.0,343083.040521,631893.0,4391236.0
3056900,863198.0,638696.727186,1295019.0,7657938.0
3057000,1771490.0,756574.380401,2155566.0,20416757.0
3057100,1254284.0,731574.486577,2059437.0,7223081.0
3057200,2205000.0,322893.748121,2250537.0,24979500.0
3057300,1148097.0,718159.038415,1607389.0,10113421.0
3057400,1156755.0,567678.020364,1144945.0,7679246.0
3057500,1302663.0,792000.321925,2185868.0,9373669.0
3057600,1114429.0,646789.977882,1342612.0,7585505.0
3057800,1243867.0,686531.923007,1595466.0,11621905.0
3057900,3794603.0,2039687.88982,3412481.0,35605317.0
3058000,1013388.0,561985.372073,1395963.0,8915826.0
3058200,1135880.0,597540.672002,1345894.0,9863784.0
3058400,1327429.0,684968.901574,1740525.0,10687020.0
3058600,1028264.0,526531.740798,1051467.0,6122767.0
3058800,1134497.0,573829.515908,1656098.0,10661360.0
3058900,3296093.0,1501921.53905,2502381.0,25250966.0
3059000,933809.0,429220.307949,831905.0,7253419.0
3059100,1473687.0,641558.777297,1872719.0,10005150.0
3059200,1539536.0,796442.300012,2198486.0,16729937.0
3059300,1348317.0,933623.46081,1684680.0,11898729.0
3059401,3012491.0,1514158.12537,3594997.0,22385633.0
3059402,2341042.0,1184131.87906,2653124.0,18165797.0
3059600,1267218.0,565634.744283,1669352.0,14310053.0
3059800,1328204.0,485053.987084,1459558.0,10767836.0
3060000,3148568.0,1424036.34889,3721838.0,25281437.0
3060600,985230.0,635934.126382,1651056.0,11336116.0
3060800,1386748.0,787371.362574,2234601.0,14507279.0
3061002,1900453.0,462941.938067,2713407.0,21177875.0
3061003,477876.0,290873.859441,678277.0,3595982.0
3061004,1501786.0,884548.153581,3649307.0,17321891.0
3061200,1229827.0,455689.560882,919021.0,7334977.0
3061600,5231152.0,1358458.51398,1634603.0,62888986.0
3062000,2324619.0,861119.500173,1463884.0,16564528.0
3062200,1314295.0,691013.702393,1779168.0,12090241.0
3062600,1459070.0,534796.667686,1610951.0,12661437.0
3062800,4676363.0,1960857.29027,2875584.0,22953374.0
3063200,795461.0,347525.415989,872030.0,5981147.0
3063600,838974.0,335856.55521,628630.0,4389006.0
3063800,975978.0,378100.599174,743885.0,5882348.0
3064000,1089942.0,473382.933896,794795.0,5458316.0
3064200,1681426.0,727961.911716,1756866.0,18861378.0
3064400,1364790.0,638296.510264,1174949.0,7434733.0
3064600,1213407.0,551371.168734,1004907.0,7289200.0
3064800,1111155.0,500628.886342,825688.0,4961526.0
3065000,1100569.0,550385.589634,937397.0,9683001.0
3065200,1242618.0,516505.028593,712190.0,8078883.0
3065400,1112228.0,473572.560255,721469.0,5270421.0
3065600,1120794.0,457654.648016,777977.0,6138587.0
3065800,1118460.0,472743.189573,925429.0,6172671.0
3066000,1124710.0,484060.890375,805530.0,5230269.0
3066200,1450046.0,655793.23116,1030551.0,15624901.0
3066600,37062797.0,141271.303083,227970.0,116602200.0
3067000,1322504.0,546729.82005,1072677.0,7852997.0
3067200,998442.0,587911.470176,782435.0,9709304.0
3067400,1245962.0,582026.453003,869994.0,6071816.0
3067600,993087.0,473266.805758,713736.0,5386300.0
3067800,1191528.0,516600.04426,1059730.0,5084250.0
3068000,1185691.0,544614.616931,814483.0,8036376.0
3068200,1403133.0,593130.061891,1032686.0,6615935.0
3068600,954841.0,375588.310672,763832.0,6507669.0
3068800,1075987.0,468718.107809,753112.0,5172288.0
3069000,1223349.0,561736.571689,1391633.0,7816504.0
3069200,1193539.0,504910.282768,962155.0,6208553.0
3069601,2127586.0,827957.945428,1986715.0,15040588.0
3069602,4374781.0,1522062.51721,3423374.0,27062917.0
3069800,3650478.0,1742820.67052,3992242.0,57229304.0
3070000,1402474.0,482977.720242,920957.0,6943230.0
3070201,7618632.0,2590100.53587,4678563.0,39863258.0
3070202,63284624.0,897041.286417,24259069.0,192246750.0
3070600,16065900.0,1071236.72448,1770515.0,37558359.0
3072000,982502.0,445031.158611,921293.0,7033749.0
3072200,1707675.0,745979.690246,1327570.0,12245917.0
3072400,1243521.0,569889.705592,1032988.0,8224108.0
3072600,1783576.0,920554.166681,1348099.0,10960793.0
3072800,1464224.0,665202.200357,1712272.0,10313112.0
3073000,1187271.0,590018.032813,967183.0,6690496.0
3073200,976147.0,464637.02386,814556.0,4593671.0
3073400,921084.0,449641.073048,671887.0,4525597.0
3073600,1079390.0,510590.911282,1337742.0,7490028.0
3073800,1143056.0,604143.956164,1469964.0,7777485.0
3074000,1082933.0,572508.430331,1273069.0,6762871.0
3074200,1259796.0,683327.78925,1290571.0,7315331.0
3074400,1260191.0,587547.003402,945332.0,6359770.0
3074600,1252323.0,648726.879787,1220771.0,9788205.0
3074800,1227447.0,618703.080956,1346068.0,11253054.0
3075000,1289639.0,671430.358534,1446857.0,10507662.0
3075200,1270962.0,570478.60939,892869.0,8281775.0
3075400,1273323.0,553051.870099,1119994.0,9294205.0
3075600,1307662.0,561910.570226,1022194.0,9430703.0
3075800,1430354.0,659865.967731,1178802.0,8829371.0
3076000,1332327.0,631574.513106,1702610.0,11845931.0
3076200,1350712.0,665960.030931,2148097.0,11697150.0
3076400,1092626.0,550504.667373,1676479.0,7983168.0
3076600,578597.0,294709.569469,978176.0,4228991.0
3076800,1872304.0,1090154.3409,2516805.0,24877738.0
3077000,1079901.0,556948.624269,1454932.0,7697021.0
3077200,3037000.0,1380419.37172,4042392.0,33165022.0
3077400,807696.0,537669.116469,1689506.0,14406925.0
3077600,1204654.0,549828.074949,1826394.0,7691789.0
3078000,1206556.0,552653.077902,833181.0,7133848.0
3078200,1276163.0,446835.663319,1406618.0,9766792.0
3078400,1217185.0,567355.939792,966785.0,7117788.0
3078600,1187837.0,672498.578252,1970736.0,10969580.0
3078800,998519.0,532469.16723,1350435.0,8130962.0
3079000,1244684.0,765830.325455,2110397.0,9120764.0
3079200,1400497.0,808432.506492,1887649.0,13574576.0
3079400,1462797.0,916616.975141,2181342.0,20394329.0
3079601,878875.0,491476.73539,1977674.0,6744287.0
3079602,953756.0,601997.886027,2319933.0,10573530.0
3079801,967709.0,506025.687871,1731471.0,5237213.0
3079802,729066.0,432603.05411,2681649.0,7278012.0
3080000,1260489.0,685864.018176,1900246.0,7749409.0
3080200,1280223.0,680419.902501,2132699.0,8763730.0
3080400,1283447.0,735865.471541,1678402.0,11936093.0
3080600,1053677.0,539900.613007,1506458.0,8387367.0
3080800,2862258.0,853758.747795,3492764.0,41114700.0
3081000,1212766.0,483966.641674,1563640.0,10483342.0
3081400,1171269.0,601432.226321,1213325.0,8804106.0
3081600,1304974.0,709829.28409,2382729.0,11790374.0
3081800,1117874.0,602351.591236,2101497.0,8822757.0
3082000,1098022.0,661998.409571,2290187.0,11052896.0
3082200,1432147.0,677884.991728,3034868.0,12344367.0
3082400,1474929.0,838402.738481,2035101.0,12491062.0
3082600,1333389.0,778214.562703,2131363.0,10784860.0
3082800,1078727.0,641177.45559,1629393.0,8714115.0
3083000,1455682.0,693155.073954,2107547.0,11274644.0
3083200,1055329.0,504440.756572,859361.0,6867933.0
3083400,900236.0,429544.673852,686458.0,5844454.0
3083600,1469179.0,788977.168798,1266470.0,14509868.0
3083800,1198766.0,600667.423925,988244.0,9061270.0
3084000,1192986.0,625182.252574,1110807.0,10168331.0
3084600,1103811.0,605854.197187,1016345.0,8907300.0
3084800,920189.0,478515.266754,797725.0,6656276.0
3085000,861954.0,430625.360852,652143.0,5558101.0
3085200,2876578.0,37686.3636086,25770.0,29019001.0
3085400,814775.0,412236.134908,808184.0,5865759.0
3085600,1097327.0,582469.766356,1604792.0,9260951.0
3085800,934916.0,483339.461047,899180.0,6426664.0
3086000,1196673.0,669183.981826,1370320.0,8979754.0
3086200,970247.0,573557.73718,1264946.0,6935860.0
3086400,899254.0,446321.170215,965035.0,7601431.0
3086600,1059078.0,573163.268413,1442088.0,7777232.0
3086800,1147876.0,698750.94555,1507714.0,9265341.0
3087000,1067805.0,574481.925276,1297657.0,7382190.0
3087200,1008809.0,535146.463498,1178680.0,6526139.0
3087401,906359.0,455033.539882,1304595.0,5680468.0
3087600,1066331.0,389851.53256,967204.0,10546047.0
3087800,1047110.0,563515.961723,1595767.0,9972109.0
3088000,1139612.0,575061.878261,1531727.0,9518809.0
3088200,1540022.0,865636.153321,2786720.0,10137763.0
3088400,1276777.0,815220.501108,1831372.0,7024284.0
3088600,1164103.0,628196.830914,1855141.0,8559370.0
3088800,1204244.0,679348.956393,1650337.0,9182629.0
3089000,1533379.0,1031901.05438,3324277.0,11777702.0
3089200,1056154.0,720066.661748,1845793.0,7675416.0
3089400,1146406.0,621672.30116,1378625.0,5568542.0
3089600,970106.0,515701.042477,1548725.0,7447914.0
3089800,1102306.0,408023.646167,824024.0,5602200.0
3090000,1614992.0,883268.416875,2612770.0,10652047.0
3090200,1330943.0,618111.872633,1714877.0,10077598.0
3090600,1507177.0,602759.038775,2170117.0,16839564.0
3090800,1286621.0,700297.509569,2277577.0,17627464.0
3091000,1395491.0,408715.716382,2022255.0,10127831.0
3091200,1574085.0,283545.944048,3741425.0,7151400.0
3091600,1372286.0,744015.12863,1817694.0,7671155.0
3091800,1182154.0,463692.197693,1321226.0,6226035.0
3092000,1320987.0,561490.095121,1297807.0,7271220.0
3092200,1249249.0,531176.686563,1678289.0,8651388.0
3092400,1618687.0,835649.78701,2348177.0,14368487.0
3092800,1049983.0,501845.743336,1176023.0,6825343.0
3093000,1379152.0,602060.560476,1263122.0,11265137.0
3093200,1760521.0,1199388.12172,1435583.0,17137374.0
3093400,1163493.0,504368.76197,1017199.0,7668546.0
3093600,1165936.0,494419.68913,1072142.0,11345803.0
3093800,833439.0,475054.483841,1005807.0,6065487.0
3094401,1972251.0,996424.171985,1829501.0,13131256.0
3094402,915230.0,171794.497228,987444.0,2267100.0
3094600,1475594.0,765562.736474,1702627.0,11906716.0
3095000,1512320.0,646081.83724,1624995.0,11859747.0
3095400,1645675.0,700201.914361,1691529.0,10272192.0
3095600,1673083.0,710253.422299,1618027.0,10133224.0
3095800,1509280.0,672023.68026,1294150.0,7846804.0
3096000,2043821.0,1358754.02466,1446814.0,21123270.0
3096200,1226440.0,577034.082168,864245.0,8180564.0
3096400,1145484.0,515133.502672,917693.0,6345833.0
3096600,1213154.0,514495.738268,831678.0,6682905.0
3096800,989908.0,454227.690917,719924.0,7251987.0
3097000,1175462.0,501624.570385,842710.0,6160750.0
3097400,1290677.0,587037.008797,1190681.0,11308075.0
3098200,2252355.0,393139.539021,1402024.0,8568000.0
3098400,801904.0,342791.354165,841200.0,4706403.0
3098600,1118059.0,426359.026169,972688.0,5988879.0
3098800,1128803.0,468980.520811,1055009.0,6933331.0
3099000,1179076.0,486726.080075,777988.0,6407043.0
3099200,916587.0,354463.532181,648585.0,3796360.0
3099400,1059953.0,331918.019257,728020.0,5394028.0
3099600,1346347.0,586049.144518,1568697.0,7171606.0
3099800,3504998.0,664412.735,1470430.0,16742687.0
3100400,943706.0,427807.6407,1064669.0,4352938.0
3100600,1114209.0,454483.924852,866348.0,4740345.0
3100800,1064790.0,437253.266073,816313.0,4646336.0
3101000,1231321.0,512182.107027,869067.0,5713209.0
3101200,1151697.0,429929.019698,665723.0,4340372.0
3101400,1119842.0,377311.963839,689187.0,4247723.0
3101600,839842.0,287355.534924,624164.0,3276481.0
3101800,1426385.0,460718.655687,923032.0,6206836.0
3102000,1113525.0,360301.328506,756923.0,4270416.0
3102200,1161165.0,463471.405649,773147.0,6364357.0
3102400,974001.0,398391.152256,711639.0,4268082.0
3102600,951334.0,396530.529287,1056181.0,4874362.0
3102800,13673787.0,415179.798212,863533.0,74704161.0
3103400,9521606.0,290872.708489,1716726.0,19826100.0
3105801,2576132.0,493329.218014,4839338.0,20893050.0
3105804,3362027.0,772898.636771,4993395.0,24943910.0
3107000,19322854.0,1268762.41217,2215569.0,105160772.0
3107800,2597509.0,1538362.72615,2722191.0,16693593.0
3109800,5847567.0,3540704.34815,4352388.0,37421539.0
3110400,4509985.0,2441483.46569,3983682.0,31999661.0
3110600,1264547.0,175074.519522,1782269.0,14409000.0
3111000,1026000.0,157184.017214,1076825.0,11383200.0
3111600,3044753.0,1998048.59188,2942592.0,21843677.0
3111800,1086703.0,517806.167893,1213543.0,4005243.0
3112000,1079671.0,527431.494973,1126260.0,3685398.0
3112200,1075886.0,516505.593067,1175550.0,5174393.0
3112400,1165482.0,607020.965463,1488504.0,4870345.0
3112600,1135820.0,661425.422907,1635574.0,6105277.0
3112800,1296444.0,755769.666792,1682689.0,5268727.0
3113000,1260249.0,609365.96648,1614082.0,5780732.0
3113200,1032212.0,501179.475478,953063.0,4287167.0
3113400,982970.0,529837.557538,1727191.0,7237837.0
3114201,1200037.0,392475.05549,662471.0,6722718.0
3114202,886780.0,356016.076664,944692.0,5375109.0
3114400,1957620.0,1424642.40016,2504602.0,17617779.0
3114600,1053268.0,534060.924185,1045213.0,5572480.0
3115000,944682.0,483800.097909,1096771.0,3531897.0
3115200,1083537.0,518987.797221,1267833.0,4135914.0
3115600,1166749.0,573776.654083,2367511.0,9043261.0
3115800,1079207.0,452820.005759,1080749.0,4536106.0
3116000,1017878.0,393176.479019,856075.0,3725383.0
3116200,984079.0,417921.316018,910170.0,3346649.0
3116400,1210062.0,550673.127469,1080464.0,4343823.0
3116600,989041.0,523344.409009,1121394.0,4036601.0
3116800,898017.0,507860.340961,948992.0,5470386.0
3117000,975144.0,515743.022332,1158645.0,6769426.0
3117201,909291.0,460669.760717,860875.0,4632329.0
3117202,1110443.0,565188.214149,1256796.0,6812095.0
3117400,1497553.0,733623.931976,1396428.0,9394732.0
3117601,1162337.0,506107.51407,953903.0,7371924.0
3117602,1059775.0,556294.145926,1102458.0,7445026.0
3117800,803026.0,535174.686432,907449.0,5208231.0
3118000,7890508.0,113473.919811,432592.0,16624004.0
3118201,909944.0,506256.904216,1044938.0,6192573.0
3118202,861460.0,484511.904491,944515.0,5611562.0
3118400,1462001.0,838961.126861,1756752.0,11063302.0
3118600,968675.0,498455.849518,930243.0,6067576.0
3118800,1216995.0,689882.889674,1426695.0,7830412.0
3119000,706199.0,381776.92,692642.0,4300839.0
3119200,1443528.0,665086.245956,1404213.0,6448862.0
3119400,1265299.0,631038.959808,1435979.0,4157947.0
3119600,1725477.0,922972.132857,2364956.0,7215004.0
3119800,1883351.0,1140499.52895,2154448.0,15986225.0
3120000,911344.0,369540.960444,795351.0,4459129.0
3120200,625007.0,284757.385533,547093.0,4302299.0
3120800,2182941.0,916033.418358,2565121.0,11642708.0
3121000,1533403.0,188446.634165,1140688.0,5545800.0
3121400,1352400.0,187345.409542,1647240.0,11999250.0
3122000,3854596.0,1566509.58023,3194731.0,22598574.0
3123700,2025484.0,1469630.09082,3812840.0,19464536.0
3150200,1559445.0,782515.917287,1852453.0,10935146.0
3152200,2784346.0,1160453.54409,2157231.0,13445660.0
4000100,5682122.0,3429081.48703,12381466.0,75152816.0
4000200,1183463.0,530365.788522,1075174.0,8892379.0
4000400,1700802.0,840411.905353,1416220.0,10488722.0
4000600,1472210.0,745331.156309,1180929.0,9619573.0
4000700,2898877.0,2040802.73291,5472268.0,40347730.0
4000800,1421914.0,657624.662702,1026601.0,8377286.0
4001000,1283115.0,650213.475542,1120643.0,8577196.0
4001200,1689076.0,816533.096873,1677998.0,11024652.0
4001400,1603932.0,777354.357814,1414114.0,9742210.0
4001600,1105488.0,567192.096625,992982.0,8226119.0
4001800,1241464.0,600392.469403,1140072.0,8780566.0
4001900,3982751.0,3091308.20439,10267026.0,67434302.0
4002000,960812.0,415351.542344,677705.0,6067942.0
4002200,1023580.0,497542.944209,915658.0,6257174.0
4002400,971142.0,477139.58528,916965.0,7523638.0
4002500,1644152.0,382768.494372,2206586.0,9651600.0
4002600,1131591.0,515722.845357,907560.0,5603629.0
4002800,1564138.0,762584.660222,1256774.0,9133478.0
4003000,796733.0,350026.450228,550078.0,4013828.0
4003100,926491.0,585927.23768,1184696.0,13251365.0
4003200,942212.0,481161.448348,735039.0,5938970.0
4003300,2820338.0,1978357.18582,5135817.0,44706803.0
4003400,1408059.0,598980.898078,927351.0,9858898.0
4003600,1221563.0,582550.134047,1054657.0,7289418.0
4003700,1349008.0,205549.67844,251954.0,16675650.0
4003800,1177067.0,630984.661798,1130344.0,7595916.0
4003900,1033540.0,721129.67371,1189109.0,14377532.0
4004001,1104523.0,540745.270895,1011985.0,7501082.0
4004002,724242.0,361247.272737,678694.0,7483003.0
4004200,1404814.0,706145.102929,1329530.0,10362520.0
4004300,1236535.0,392153.657616,1223880.0,14065474.0
4004401,1719606.0,738000.357695,1342653.0,10595486.0
4004500,1594249.0,538089.977335,2501762.0,14616630.0
4004700,1242081.0,487505.798133,1593735.0,11797287.0
4005000,1201470.0,3793.24381468,4420.0,2541150.0
4005100,903731.0,650795.172543,1525456.0,11402565.0
4005200,922060.0,446308.569515,802280.0,5763296.0
4005300,1386202.0,795607.132296,2349317.0,13184714.0
4005400,2835501.0,1388772.77497,2147755.0,18470089.0
4005500,1080469.0,919168.193554,1658970.0,16283223.0
4005700,1538506.0,1097129.40108,2953697.0,23821271.0
4005800,3328770.0,1407659.47671,2476429.0,20400286.0
4005900,1336732.0,730419.030232,1993829.0,18446625.0
4006100,1387869.0,844322.165903,2656240.0,16955220.0
4006201,2892216.0,803887.672089,2681578.0,17195365.0
4006202,4198572.0,1567240.44464,3086546.0,18452192.0
4006300,1537651.0,923503.060484,2797164.0,20209320.0
4006501,783953.0,474019.740946,1636081.0,10054159.0
4006502,1144443.0,655109.898352,1865904.0,13590138.0
4006900,1461424.0,720088.613589,2546860.0,21998751.0
4007100,1279684.0,751655.942165,2056031.0,17098875.0
4007300,1013617.0,555250.349468,2273598.0,17054866.0
4007500,980653.0,526471.119926,2051477.0,13738416.0
4007700,804364.0,412644.857386,1063533.0,10561673.0
4007900,1141254.0,566716.626074,1431143.0,9316747.0
4008100,668731.0,459227.457909,844763.0,7073875.0
4008300,1255359.0,683948.399235,1636415.0,12673741.0
4008500,1683977.0,1200111.58044,1963021.0,22932249.0
4008600,2212644.0,941308.548274,1370830.0,13172113.0
4008700,1816267.0,606484.20346,1877562.0,14191237.0
4008800,2102791.0,813048.741878,1343494.0,10432264.0
4009100,1382536.0,615166.299415,1469405.0,8745748.0
4009400,1185678.0,646633.178372,1023769.0,6035647.0
4009500,856071.0,387799.300878,977862.0,3961309.0
4009600,1480214.0,716772.538964,1069427.0,7043393.0
4009700,1468363.0,740359.047103,1701679.0,8454599.0
4009800,980982.0,551055.705111,886756.0,5266853.0
4010000,1637383.0,760729.589481,1081488.0,6746468.0
4010100,1077608.0,574166.761353,1081139.0,7722547.0
4010200,1505229.0,637779.489701,1009826.0,6637938.0
4010300,1734264.0,736956.621002,2058020.0,18042412.0
4010400,1412544.0,677691.057635,1019449.0,5828021.0
4010500,1471140.0,578410.946579,1450216.0,12218924.0
4010600,1239862.0,636332.742487,1084652.0,6457410.0
4010701,906805.0,292849.227421,562692.0,6481350.0
4010800,1162834.0,581113.417314,923430.0,6898247.0
4011000,1250929.0,627653.738363,997515.0,8169167.0
4011100,1072846.0,504366.61319,1294753.0,8959002.0
4011200,1364381.0,662272.823181,1138709.0,9870946.0
4011300,1294091.0,736250.443074,1943062.0,17733745.0
4011400,850256.0,466025.152583,752921.0,6938098.0
4011500,1147228.0,692162.452192,1502876.0,20252486.0
4011600,987337.0,451695.454921,711736.0,6250747.0
4011700,1542950.0,816984.272143,1733659.0,11588847.0
4011800,1052772.0,488783.825037,810410.0,6525476.0
4011900,793327.0,433448.599434,989138.0,9108451.0
4012000,1032435.0,514806.297114,900153.0,6968359.0
4012100,985852.0,503182.914415,1021427.0,6999622.0
4012200,1491990.0,709302.630975,1143398.0,8375190.0
4012301,3825581.0,2378023.00206,3716979.0,44256952.0
4012400,1455547.0,677964.928753,1109632.0,9729573.0
4012500,547945.0,273102.648548,683626.0,4651448.0
4012601,1058436.0,470048.296057,806335.0,6303922.0
4012602,1109253.0,512876.710294,834141.0,6255297.0
4012800,1260915.0,542295.069991,1034940.0,6564769.0
4013000,1332340.0,525740.759025,944983.0,9074507.0
4013200,1186197.0,531301.493762,1094700.0,8876775.0
4013400,1485054.0,613409.769142,2954724.0,18039280.0
4013500,942313.0,395012.408187,722183.0,3704368.0
4013600,888745.0,404442.099378,1145148.0,9979776.0
4013700,860766.0,466242.548782,1001274.0,7573652.0
4013800,1172533.0,570920.602933,1605639.0,11795443.0
4014000,1518512.0,703996.205432,1635541.0,14001693.0
4014100,982360.0,708990.435353,1251020.0,12372865.0
4014201,1372328.0,769823.413334,1478326.0,10390551.0
4014202,2376379.0,1476436.34352,3119217.0,19723076.0
4014300,999024.0,574140.873022,1584004.0,13931488.0
4014400,1333973.0,758649.122285,1178426.0,9867366.0
4014500,903689.0,460705.533423,1093711.0,5303064.0
4014700,1051887.0,618025.942218,1405402.0,11811997.0
4014800,1099334.0,402963.099707,660346.0,8627723.0
4014900,761004.0,484368.070119,1278521.0,11128885.0
4015000,1037366.0,460288.288325,683287.0,5362112.0
4015100,972122.0,480247.86512,1161632.0,8788665.0
4015200,1263799.0,594826.29336,891602.0,7056870.0
4015300,806631.0,427130.66402,1007238.0,8192420.0
4015400,1023660.0,509455.018001,828870.0,6516797.0
4015500,1014254.0,673221.915763,1504802.0,33043967.0
4015600,1493446.0,711736.996901,1101387.0,9054751.0
4015700,805584.0,627521.185213,1146148.0,20347123.0
4015801,1964536.0,846183.015915,1164320.0,7652296.0
4015802,2023536.0,1032373.89207,1524617.0,10665658.0
4015900,1204403.0,740762.899218,1793258.0,11892743.0
4016100,759890.0,459490.608057,1015386.0,7445159.0
4016300,1673163.0,510169.947182,1949316.0,19646014.0
4016400,1463559.0,658375.11573,867758.0,4866951.0
4016600,1416631.0,684576.62439,1008240.0,6515301.0
4016800,1423602.0,597932.489143,803382.0,5225896.0
