,ZipCode,LandArea,LotArea,BldgArea,AllZoning1,AssessLand,BBL
8833,10011,18118416.85,9200.0,13800.0,C6-2/WCH                   ,675000.0,1006910015.0
8834,10011,18118416.85,6900.0,7638.0,C6-2/WCH                   ,776250.0,1006910019.0
8835,10011,18118416.85,4600.0,4500.0,C6-2/WCH                   ,405000.0,1006910022.0
8836,10011,18118416.85,1725.0,4248.0,C6-2/WCH                   ,47044.0,1006910024.0
8837,10011,18118416.85,18975.0,121365.0,C6-2/WCH                   ,3415500.0,1006910029.0
8838,10011,18118416.85,4600.0,0.0,C6-2/WCH                   ,377550.0,1006910033.0
8839,10011,18118416.85,4600.0,0.0,C6-2/WCH                   ,606600.0,1006910035.0
8840,10011,18118416.85,4600.0,0.0,C6-2/WCH                   ,377550.0,1006910037.0
8841,10011,18118416.85,3834.0,4189.0,C6-2/WCH                   ,708300.0,1006910039.0
8842,10011,18118416.85,3066.0,6060.0,C6-2/WCH                   ,281250.0,1006910041.0
8843,10011,18118416.85,16100.0,61184.0,C6-2/WCH                   ,2250000.0,1006910043.0
8844,10011,18118416.85,4600.0,4600.0,C6-2/WCH                   ,585000.0,1006910050.0
8845,10011,18118416.85,12525.0,118137.0,C6-3/WCH                   ,4499998.0,1006917501.0
8846,10011,18118416.85,9200.0,24289.0,M1-5/WCH                   ,1129500.0,1006920011.0
8847,10011,18118416.85,9200.0,111329.0,M1-5/WCH                   ,1129500.0,1006920015.0
8848,10011,18118416.85,9200.0,94622.0,M1-5/WCH                   ,1129500.0,1006920019.0
8849,10011,18118416.85,9200.0,83240.0,M1-5/WCH                   ,900000.0,1006920023.0
8850,10011,18118416.85,2300.0,9250.0,M1-5/WCH                   ,207000.0,1006920027.0
8851,10011,18118416.85,9200.0,9200.0,M1-5/WCH                   ,314550.0,1006920028.0
8852,10011,18118416.85,18400.0,115550.0,C6-2/WCH                   ,1350000.0,1006920030.0
8853,10011,18118416.85,13800.0,124385.0,M1-5/WCH                   ,1215000.0,1006920041.0
8854,10011,18118416.85,9200.0,9200.0,M1-5/WCH                   ,1350000.0,1006920047.0
8855,10011,18118416.85,4660.0,8554.0,M1-5/WCH                   ,270450.0,1006920051.0
8856,10011,18118416.85,4570.0,6854.0,M1-5/WCH                   ,315000.0,1006920052.0
8857,10011,18118416.85,4570.0,5320.0,M1-5/WCH                   ,337500.0,1006920053.0
8858,10011,18118416.85,9200.0,9950.0,M1-5/WCH                   ,468000.0,1006920057.0
8859,10011,18118416.85,5425.0,5425.0,C6-3/WCH                   ,335250.0,1006920061.0
8860,10011,18118416.85,1360.0,4080.0,C6-3/WCH                   ,154800.0,1006920063.0
8861,10011,18118416.85,8875.0,40203.0,C6-3/WCH                   ,616499.0,1006927501.0
8862,10011,18118416.85,12450.0,140151.0,C6-3/WCH                   ,3921750.0,1006930001.0
8863,10011,18118416.85,4938.0,54503.0,C6-3/WCH                   ,1555650.0,1006930008.0
8864,10011,18118416.85,7466.0,65307.0,M1-5/WCH                   ,657000.0,1006930010.0
8865,10011,18118416.85,12261.0,91591.0,M1-5/WCH                   ,1080000.0,1006930014.0
8866,10011,18118416.85,17281.0,34600.0,M1-5/WCH                   ,1575000.0,1006930018.0
8867,10011,18118416.85,19750.0,88030.0,M1-5/WCH                   ,1484100.0,1006930023.0
8868,10011,18118416.85,9875.0,0.0,M1-5/WCH                   ,810450.0,1006930028.0
8869,10011,18118416.85,5867.0,25500.0,C6-2/WCH                   ,693000.0,1006930031.0
8870,10011,18118416.85,6475.0,25000.0,C6-2/WCH                   ,661500.0,1006930034.0
8871,10011,18118416.85,2467.0,8830.0,C6-2/WCH                   ,118212.0,1006930036.0
8872,10011,18118416.85,4933.0,10344.0,C6-2/WCH                   ,159574.0,1006930037.0
8873,10011,18118416.85,0.0,5143.0,C6-2/WCH                   ,0.0,1006930039.0
8874,10011,18118416.85,4937.0,11450.0,M1-5/WCH                   ,197755.0,1006930044.0
8875,10011,18118416.85,4937.0,4937.0,M1-5/WCH                   ,282600.0,1006930046.0
8876,10011,18118416.85,2468.0,4938.0,M1-5/WCH                   ,112500.0,1006930048.0
8877,10011,18118416.85,7406.0,20250.0,M1-5/WCH                   ,382500.0,1006930056.0
8878,10011,18118416.85,9875.0,38100.0,C6-3/WCH                   ,526500.0,1006930059.0
8879,10011,18118416.85,9850.0,29600.0,C6-3/WCH                   ,531900.0,1006930064.0
8880,10011,18118416.85,12348.0,36286.0,M1-5/WCH                   ,1323449.0,1006937501.0
8881,10011,18118416.85,0.0,0.0,C6-3/WCH                   ,0.0,1006939008.0
8882,10011,18118416.85,0.0,0.0,C6-3/WCH                   ,0.0,1006939064.0
8883,10011,18118416.85,1851.0,7408.0,C6-3/WCH                   ,157500.0,1006940001.0
8884,10011,18118416.85,1851.0,5206.0,C6-3/WCH                   ,175500.0,1006940002.0
8885,10011,18118416.85,4937.0,4937.0,C6-3/WCH                   ,247500.0,1006940005.0
8886,10011,18118416.85,3975.0,8276.0,M1-5/WCH                   ,60263.0,1006940007.0
8887,10011,18118416.85,7406.0,7500.0,M1-5/WCH                   ,900000.0,1006940009.0
8888,10011,18118416.85,4937.0,4937.0,M1-5/WCH                   ,168750.0,1006940012.0
8889,10011,18118416.85,7406.0,41847.0,M1-5/WCH                   ,434700.0,1006940014.0
8890,10011,18118416.85,7380.0,33535.0,M1-5/WCH                   ,332100.0,1006940017.0
8891,10011,18118416.85,1274.0,6030.0,C6-2/WCH                   ,69657.0,1006940030.0
8892,10011,18118416.85,1835.0,8520.0,C6-2/WCH                   ,32163.0,1006940031.0
8893,10011,18118416.85,1825.0,7655.0,C6-2/WCH                   ,19533.0,1006940032.0
8894,10011,18118416.85,1233.0,665.0,C6-2/WCH                   ,166500.0,1006940033.0
8895,10011,18118416.85,13578.0,109794.0,C6-3A/WCH                  ,2700450.0,1006940039.0
8896,10011,18118416.85,12097.0,0.0,C6-3A/WCH                  ,909900.0,1006940040.0
8897,10011,18118416.85,12125.0,95656.0,C6-3A/WCH                  ,540000.0,1006940042.0
8898,10011,18118416.85,14318.0,141934.0,C6-3A/WCH                  ,1256400.0,1006940047.0
8899,10011,18118416.85,14812.0,42640.0,C6-3A/WCH                  ,832500.0,1006940058.0
8900,10011,18118416.85,4937.0,4937.0,C6-3A/WCH                  ,310950.0,1006940060.0
8901,10011,18118416.85,5900.0,5900.0,C6-3A/WCH                  ,371700.0,1006940061.0
8902,10011,18118416.85,16046.0,37032.0,C6-3/WCH                   ,900000.0,1006940065.0
8903,10011,18118416.85,19503.0,88671.0,M1-5/WCH                   ,2821501.0,1006947501.0
8904,10011,18118416.85,4937.0,7700.0,C6-3/WCH                   ,1012500.0,1006950001.0
8905,10011,18118416.85,4937.0,0.0,C6-3/WCH                   ,487350.0,1006950003.0
8906,10011,18118416.85,2469.0,19892.0,C6-3A/WCH                  ,836100.0,1006950006.0
8907,10011,18118416.85,37031.0,300000.0,C6-3A/WCH                  ,3332700.0,1006950015.0
8908,10011,18118416.85,2469.0,9876.0,C6-3A/WCH                  ,116100.0,1006950023.0
8909,10011,18118416.85,3456.0,0.0,C6-3A/WCH                  ,365850.0,1006950028.0
8910,10011,18118416.85,1480.0,3400.0,C6-3A/WCH                  ,47721.0,1006950030.0
8911,10011,18118416.85,2962.0,9600.0,C6-3A/WCH                  ,446228.0,1006950031.0
8912,10011,18118416.85,2160.0,4500.0,C6-3A/WCH                  ,399600.0,1006950034.0
8913,10011,18118416.85,1200.0,3500.0,C6-3A/WCH                  ,164506.0,1006950035.0
8914,10011,18118416.85,2468.0,4932.0,C6-3A/WCH                  ,607500.0,1006950037.0
8915,10011,18118416.85,2468.0,2468.0,C6-3A/WCH                  ,157500.0,1006950040.0
8916,10011,18118416.85,4937.0,0.0,C6-2A/WCH                  ,522900.0,1006950043.0
8917,10011,18118416.85,7406.0,56772.0,C6-2A/WCH                  ,833400.0,1006950044.0
8918,10011,18118416.85,7406.0,21907.0,C6-2A/WCH                  ,333000.0,1006950047.0
8919,10011,18118416.85,4937.0,33709.0,C6-3/WCH                   ,1634850.0,1006950065.0
8920,10011,18118416.85,2469.0,7005.0,C6-3A/WCH                  ,169295.0,1006957501.0
8921,10011,18118416.85,4938.0,36866.0,C6-3A/WCH                  ,965700.0,1006957502.0
8922,10011,18118416.85,19750.0,265686.0,C6-3A/WCH                  ,2052443.0,1006957503.0
8923,10011,18118416.85,4937.0,39593.0,C6-3A/WCH                  ,371253.0,1006957504.0
8924,10011,18118416.85,2469.0,18732.0,C6-3A/WCH                  ,270000.0,1006957505.0
8925,10011,18118416.85,7407.0,42413.0,C6-3/WCH                   ,332103.0,1006957506.0
8926,10011,18118416.85,3950.0,38807.0,C6-3A/WCH                  ,1798653.0,1006957507.0
8927,10011,18118416.85,7406.0,7943.0,M1-5/WCH                   ,999900.0,1006960010.0
8928,10011,18118416.85,5628.0,32424.0,M1-5/WCH                   ,759600.0,1006960013.0
8929,10011,18118416.85,14812.0,27066.0,M1-5/WCH                   ,437850.0,1006960020.0
8930,10011,18118416.85,5925.0,9976.0,M1-5/WCH                   ,135000.0,1006960026.0
8931,10011,18118416.85,3950.0,7900.0,M1-5/WCH                   ,533250.0,1006960028.0
8932,10011,18118416.85,9875.0,10382.0,M1-5/WCH                   ,450000.0,1006967501.0
8933,10011,18118416.85,17438.0,17342.0,M1-5/WCH                   ,1959300.0,1007120006.0
8934,10011,18118416.85,13531.0,53186.0,M1-5/WCH                   ,648000.0,1007120029.0
8935,10011,18118416.85,12281.0,8552.0,M1-5/WCH                   ,900000.0,1007120036.0
8936,10011,18118416.85,4450.0,5698.0,M1-5/WCH                   ,120150.0,1007120038.0
8937,10011,18118416.85,5163.0,25065.0,M1-5/WCH                   ,348300.0,1007120040.0
8938,10011,18118416.85,10330.0,3297.0,M1-5/WCH                   ,3951450.0,1007120042.0
8939,10011,18118416.85,12906.0,84424.0,M1-5/WCH                   ,765000.0,1007120046.0
8940,10011,18118416.85,2581.0,2506.0,M1-5/WCH                   ,225000.0,1007120051.0
8941,10011,18118416.85,165200.0,1100533.0,M1-5/WCH                   ,7110000.0,1007130001.0
8942,10011,18118416.85,4707.0,27456.0,C6-3/WCH                   ,427950.0,1007140014.0
8943,10011,18118416.85,6884.0,15200.0,C6-3/WCH                   ,317700.0,1007140016.0
8944,10011,18118416.85,80408.0,298470.0,C2-5/R8/WCH                ,2947500.0,1007140031.0
8945,10011,18118416.85,2325.0,10710.0,C6-3/WCH                   ,90000.0,1007140063.0
8946,10011,18118416.85,52900.0,504210.0,C6-3/WCH                   ,926998.0,1007147501.0
8947,10011,18118416.85,2050.0,9719.0,C6-3/WCH                   ,94500.0,1007150001.0
8948,10011,18118416.85,2468.0,3630.0,C6-3/WCH                   ,135000.0,1007150002.0
8949,10011,18118416.85,6883.0,13760.0,C6-3/WCH                   ,900000.0,1007150003.0
8950,10011,18118416.85,4600.0,17720.0,C6-3/WCH                   ,311400.0,1007150005.0
8951,10011,18118416.85,6900.0,8900.0,C6-3/WCH                   ,495000.0,1007150007.0
8952,10011,18118416.85,89700.0,253070.0,C2-5/R8/WCH                ,3285000.0,1007150010.0
8953,10011,18118416.85,2468.0,6100.0,C6-3/WCH                   ,166500.0,1007150050.0
8954,10011,18118416.85,21375.0,35720.0,C6-3/WCH                   ,1395000.0,1007150059.0
8955,10011,18118416.85,5775.0,7483.0,C6-3/WCH                   ,553500.0,1007150060.0
8956,10011,18118416.85,1875.0,4150.0,C6-3/WCH                   ,112500.0,1007150063.0
8957,10011,18118416.85,3925.0,4380.0,C6-3/WCH                   ,128700.0,1007150064.0
8958,10011,18118416.85,1875.0,5225.0,C2-5/R8A                   ,156770.0,1007160001.0
8959,10011,18118416.85,1675.0,3909.0,C2-5/R8A                   ,78300.0,1007160002.0
8960,10011,18118416.85,2233.0,5575.0,C2-5/R8A                   ,388380.0,1007160003.0
8961,10011,18118416.85,4467.0,21220.0,C2-5/R8A                   ,155651.0,1007160004.0
8962,10011,18118416.85,1533.0,2632.0,R8A                        ,39821.0,1007160012.0
8963,10011,18118416.85,8425.0,16866.0,R8A                        ,450000.0,1007160013.0
8964,10011,18118416.85,73600.0,253070.0,C2-5/R8                    ,2700000.0,1007160017.0
8965,10011,18118416.85,4600.0,17940.0,R8                         ,300150.0,1007160052.0
8966,10011,18118416.85,2300.0,8700.0,R8A                        ,141750.0,1007160054.0
8967,10011,18118416.85,4600.0,21000.0,R8A                        ,309600.0,1007160055.0
8968,10011,18118416.85,2300.0,7100.0,R8A                        ,64009.0,1007160061.0
8969,10011,18118416.85,4600.0,19100.0,R8A                        ,314550.0,1007160062.0
8970,10011,18118416.85,9200.0,47909.0,R8A                        ,457648.0,1007167501.0
8971,10011,18118416.85,4600.0,23622.0,R8A                        ,314551.0,1007167502.0
8972,10011,18118416.85,6134.0,70730.0,R8A                        ,543600.0,1007167503.0
8973,10011,18118416.85,3533.0,23778.0,C2-5/R8A                   ,192597.0,1007167504.0
8974,10011,18118416.85,6967.0,42632.0,C2-5/R8A                   ,1887298.0,1007167505.0
8975,10011,18118416.85,2001.0,8625.0,C2-5/R8A                   ,184050.0,1007170001.0
8976,10011,18118416.85,2001.0,8625.0,C2-5/R8A                   ,90450.0,1007170002.0
8977,10011,18118416.85,2001.0,8625.0,C2-5/R8A                   ,90450.0,1007170003.0
8978,10011,18118416.85,3800.0,3800.0,C2-5/R8A                   ,213750.0,1007170005.0
8979,10011,18118416.85,4603.0,4550.0,R8A                        ,124200.0,1007170007.0
8980,10011,18118416.85,2302.0,11852.0,R8A                        ,106200.0,1007170009.0
8981,10011,18118416.85,2000.0,4875.0,R8A                        ,63602.0,1007170014.0
8982,10011,18118416.85,4556.0,21800.0,R8                         ,176850.0,1007170017.0
8983,10011,18118416.85,29275.0,45420.0,C2-5/R8                    ,1075500.0,1007170019.0
8984,10011,18118416.85,2627.0,6032.0,C2-5/R8                    ,259055.0,1007170039.0
8985,10011,18118416.85,2021.0,5021.0,C2-5/R7B                   ,80401.0,1007170040.0
8986,10011,18118416.85,1386.0,4915.0,C2-5/R7B                   ,113614.0,1007170042.0
8987,10011,18118416.85,2481.0,11736.0,C2-5/R7B                   ,214068.0,1007170043.0
8988,10011,18118416.85,1971.0,6545.0,C2-5/R7B                   ,169370.0,1007170045.0
8989,10011,18118416.85,2700.0,4562.0,R7B                        ,53052.0,1007170046.0
8990,10011,18118416.85,2227.0,3696.0,R7B                        ,59182.0,1007170047.0
8991,10011,18118416.85,2227.0,4410.0,R7B                        ,56663.0,1007170048.0
8992,10011,18118416.85,2229.0,4730.0,R7B                        ,222712.0,1007170050.0
8993,10011,18118416.85,2227.0,4730.0,R7B                        ,196325.0,1007170051.0
8994,10011,18118416.85,2248.0,4730.0,R7B                        ,239953.0,1007170052.0
8995,10011,18118416.85,2227.0,5230.0,R7B                        ,41789.0,1007170053.0
8996,10011,18118416.85,8650.0,9221.0,R7B                        ,846000.0,1007170060.0
8997,10011,18118416.85,2800.0,11125.0,R7B                        ,222531.0,1007170061.0
8998,10011,18118416.85,2574.0,5247.0,R7B                        ,78270.0,1007170062.0
8999,10011,18118416.85,1533.0,4151.0,R7B                        ,268656.0,1007170063.0
9000,10011,18118416.85,1533.0,2880.0,R7B                        ,43282.0,1007170064.0
9001,10011,18118416.85,1533.0,3119.0,R7B                        ,52521.0,1007170065.0
9002,10011,18118416.85,2300.0,5400.0,R7B                        ,98021.0,1007170066.0
9003,10011,18118416.85,1533.0,4240.0,R7B                        ,60582.0,1007170067.0
9004,10011,18118416.85,1533.0,3920.0,R7B                        ,115564.0,1007170068.0
9005,10011,18118416.85,1533.0,4330.0,R7B                        ,233578.0,1007170069.0
9006,10011,18118416.85,1533.0,3920.0,R7B                        ,73510.0,1007170070.0
9007,10011,18118416.85,1533.0,3506.0,R7B                        ,73453.0,1007170071.0
9008,10011,18118416.85,1533.0,3392.0,R7B                        ,56518.0,1007170072.0
9009,10011,18118416.85,2300.0,6680.0,R7B                        ,98100.0,1007170073.0
9010,10011,18118416.85,10750.0,68260.0,C2-5/R8A                   ,580500.0,1007170077.0
9011,10011,18118416.85,9205.0,41639.0,R8A                        ,450009.0,1007177501.0
9012,10011,18118416.85,2382.0,6400.0,R7B                        ,36501.0,1007177502.0
9013,10011,18118416.85,2227.0,4420.0,R7B                        ,16095.0,1007177503.0
9014,10011,18118416.85,10889.0,36424.0,R7B                        ,1057506.0,1007177504.0
9015,10011,18118416.85,77773.0,133885.0,R7B                        ,6840000.0,1007180001.0
9016,10011,18118416.85,3095.0,5390.0,R7B                        ,271800.0,1007180097.0
9017,10011,18118416.85,1738.0,5264.0,R7B                        ,152550.0,1007180098.0
9018,10011,18118416.85,2878.0,7388.0,R7B                        ,252450.0,1007180099.0
9019,10011,18118416.85,23765.0,146020.0,C2-5/R7B                   ,5234732.0,1007187501.0
9020,10011,18118416.85,25259.0,140360.0,C2-5/R7B                   ,1813500.0,1007187502.0
9021,10011,18118416.85,20691.0,45684.0,R7B                        ,1800000.0,1007187503.0
9022,10011,18118416.85,1058.0,2960.0,C2-5/R7B                   ,148498.0,1007190001.0
9023,10011,18118416.85,1945.0,4080.0,C2-5/R7B                   ,60393.0,1007190002.0
9024,10011,18118416.85,1945.0,3970.0,C2-5/R7B                   ,141157.0,1007190003.0
9025,10011,18118416.85,1975.0,3842.0,C2-5/R7B                   ,82314.0,1007190004.0
9026,10011,18118416.85,1975.0,3360.0,C2-5/R7B                   ,72991.0,1007190005.0
9027,10011,18118416.85,2468.0,6150.0,R7B                        ,119608.0,1007190006.0
9028,10011,18118416.85,1728.0,4430.0,R7B                        ,259692.0,1007190007.0
9029,10011,18118416.85,1728.0,5630.0,R7B                        ,117585.0,1007190008.0
9030,10011,18118416.85,1975.0,4515.0,R7B                        ,72502.0,1007190009.0
9031,10011,18118416.85,1975.0,4660.0,R7B                        ,283640.0,1007190010.0
9032,10011,18118416.85,2472.0,4851.0,R7B                        ,218390.0,1007190011.0
9033,10011,18118416.85,1646.0,4416.0,R7B                        ,109314.0,1007190012.0
9034,10011,18118416.85,1646.0,4420.0,R7B                        ,21950.0,1007190013.0
9035,10011,18118416.85,1646.0,3328.0,R7B                        ,51997.0,1007190014.0
9036,10011,18118416.85,2534.0,9375.0,R7B                        ,152271.0,1007190015.0
9037,10011,18118416.85,1950.0,4484.0,R7B                        ,56754.0,1007190016.0
9038,10011,18118416.85,3575.0,9200.0,R7B                        ,56750.0,1007190017.0
9039,10011,18118416.85,1577.0,3600.0,R7B                        ,101414.0,1007190019.0
9040,10011,18118416.85,8381.0,63956.0,R7B                        ,341550.0,1007190020.0
9041,10011,18118416.85,2350.0,5330.0,R7B                        ,89541.0,1007190025.0
9042,10011,18118416.85,2288.0,6270.0,R7B                        ,64113.0,1007190026.0
9043,10011,18118416.85,6750.0,26800.0,R7B                        ,271800.0,1007190029.0
9044,10011,18118416.85,2300.0,4215.0,R7B                        ,77167.0,1007190030.0
9045,10011,18118416.85,2299.0,4224.0,R7B                        ,49065.0,1007190031.0
9046,10011,18118416.85,2299.0,5630.0,R7B                        ,67169.0,1007190032.0
9047,10011,18118416.85,1980.0,6160.0,R7B                        ,30942.0,1007190033.0
9048,10011,18118416.85,1980.0,5676.0,R7B                        ,111795.0,1007190034.0
9049,10011,18118416.85,1980.0,5900.0,R7B                        ,275455.0,1007190035.0
9050,10011,18118416.85,1980.0,6072.0,C2-5/R7B                   ,82800.0,1007190036.0
9051,10011,18118416.85,2100.0,8280.0,C2-5/R7B                   ,86485.0,1007190037.0
9052,10011,18118416.85,2660.0,4050.0,C2-5/R7B                   ,64666.0,1007190038.0
9053,10011,18118416.85,1115.0,1604.0,C2-5/R7B                   ,40316.0,1007190040.0
9054,10011,18118416.85,1208.0,1636.0,C2-5/R7B                   ,45000.0,1007190041.0
9055,10011,18118416.85,2742.0,5832.0,C2-5/R7B                   ,166652.0,1007190042.0
9056,10011,18118416.85,1554.0,5670.0,C2-5/R7B                   ,265950.0,1007190043.0
9057,10011,18118416.85,1026.0,4045.0,C2-5/R7B                   ,71549.0,1007190044.0
9058,10011,18118416.85,1026.0,4788.0,C2-5/R7B                   ,65377.0,1007190045.0
9059,10011,18118416.85,1026.0,3920.0,C2-5/R7B                   ,212158.0,1007190046.0
9060,10011,18118416.85,1026.0,3990.0,C2-5/R7B                   ,127059.0,1007190047.0
9061,10011,18118416.85,1026.0,3990.0,C2-5/R7B                   ,63504.0,1007190048.0
9062,10011,18118416.85,2050.0,7980.0,C2-5/R7B                   ,85950.0,1007190049.0
9063,10011,18118416.85,12215.0,24415.0,R7B                        ,450000.0,1007190057.0
9064,10011,18118416.85,1813.0,3440.0,R7B                        ,129274.0,1007190058.0
9065,10011,18118416.85,1821.0,3230.0,R7B                        ,49965.0,1007190059.0
9066,10011,18118416.85,1784.0,3230.0,R7B                        ,66114.0,1007190060.0
9067,10011,18118416.85,1815.0,1850.0,R7B                        ,191273.0,1007190061.0
9068,10011,18118416.85,4988.0,10810.0,R7B                        ,149400.0,1007190064.0
9069,10011,18118416.85,2469.0,6576.0,R7B                        ,106338.0,1007190065.0
9070,10011,18118416.85,2462.0,5300.0,R7B                        ,100800.0,1007190066.0
9071,10011,18118416.85,2469.0,3725.0,R7B                        ,85102.0,1007190067.0
9072,10011,18118416.85,1080.0,4080.0,R7B                        ,70932.0,1007190068.0
9073,10011,18118416.85,1080.0,3120.0,R7B                        ,59712.0,1007190069.0
9074,10011,18118416.85,1975.0,3200.0,R7B                        ,60008.0,1007190070.0
9075,10011,18118416.85,2098.0,8820.0,R7B                        ,128250.0,1007190071.0
9076,10011,18118416.85,2839.0,9480.0,R7B                        ,73350.0,1007190072.0
9077,10011,18118416.85,2462.0,5000.0,R7B                        ,108450.0,1007190073.0
9078,10011,18118416.85,2123.0,5670.0,R7B                        ,395813.0,1007190074.0
9079,10011,18118416.85,1580.0,4019.0,R7B                        ,264667.0,1007190075.0
9080,10011,18118416.85,21303.0,0.0,PARK                       ,2121300.0,1007190086.0
9081,10011,18118416.85,883.0,2640.0,C2-5/R7B                   ,61595.0,1007190101.0
9082,10011,18118416.85,1557.0,2250.0,C2-5/R7B                   ,742500.0,1007200001.0
9083,10011,18118416.85,1547.0,4150.0,C2-5/R7B                   ,72418.0,1007200002.0
9084,10011,18118416.85,1547.0,3000.0,C2-5/R7B                   ,59422.0,1007200003.0
9085,10011,18118416.85,1547.0,3750.0,C2-5/R7B                   ,45527.0,1007200004.0
9086,10011,18118416.85,1547.0,4150.0,C2-5/R7B                   ,234536.0,1007200005.0
9087,10011,18118416.85,1562.0,4150.0,C2-5/R7B                   ,94965.0,1007200006.0
9088,10011,18118416.85,1547.0,4626.0,C2-5/R7B                   ,48627.0,1007200007.0
9089,10011,18118416.85,1557.0,4150.0,R7B                        ,298273.0,1007200008.0
9090,10011,18118416.85,1547.0,3920.0,R7B                        ,88259.0,1007200009.0
9091,10011,18118416.85,3241.0,9839.0,R7B                        ,85697.0,1007200010.0
9092,10011,18118416.85,3292.0,9000.0,R7B                        ,69602.0,1007200012.0
9093,10011,18118416.85,3292.0,7890.0,R7B                        ,146465.0,1007200014.0
9094,10011,18118416.85,3925.0,8117.0,R7B                        ,99242.0,1007200016.0
9095,10011,18118416.85,3925.0,8122.0,R7B                        ,137200.0,1007200018.0
9096,10011,18118416.85,1234.0,3860.0,R7B                        ,70333.0,1007200021.0
9097,10011,18118416.85,1234.0,3860.0,R7B                        ,70333.0,1007200022.0
9098,10011,18118416.85,1975.0,5575.0,R7B                        ,96033.0,1007200023.0
9099,10011,18118416.85,1975.0,4935.0,R7B                        ,87945.0,1007200024.0
9100,10011,18118416.85,3925.0,15640.0,R7B                        ,380250.0,1007200025.0
9101,10011,18118416.85,1975.0,5200.0,R7B                        ,100730.0,1007200027.0
9102,10011,18118416.85,1646.0,3688.0,R7B                        ,67939.0,1007200028.0
9103,10011,18118416.85,1646.0,3672.0,R7B                        ,38221.0,1007200029.0
9104,10011,18118416.85,1638.0,3618.0,R7B                        ,68174.0,1007200030.0
9105,10011,18118416.85,2485.0,5020.0,R7B                        ,285065.0,1007200031.0
9106,10011,18118416.85,2469.0,5000.0,R7B                        ,86393.0,1007200032.0
9107,10011,18118416.85,3283.0,10500.0,R7B                        ,186397.0,1007200034.0
9108,10011,18118416.85,1646.0,3472.0,R7B                        ,82143.0,1007200035.0
9109,10011,18118416.85,1646.0,5727.0,R7B                        ,94697.0,1007200036.0
9110,10011,18118416.85,1646.0,4052.0,R7B                        ,54020.0,1007200037.0
9111,10011,18118416.85,1648.0,4284.0,R7B                        ,113903.0,1007200038.0
9112,10011,18118416.85,1975.0,4606.0,R7B                        ,124418.0,1007200039.0
9113,10011,18118416.85,1481.0,3500.0,R7B                        ,63000.0,1007200040.0
9114,10011,18118416.85,1481.0,3500.0,R7B                        ,70777.0,1007200041.0
9115,10011,18118416.85,1646.0,6134.0,C1-5/R7B                   ,78237.0,1007200042.0
9116,10011,18118416.85,8229.0,58394.0,C1-5/R7B                   ,508500.0,1007200045.0
9117,10011,18118416.85,5431.0,27755.0,C1-6A                      ,287550.0,1007200047.0
9118,10011,18118416.85,9430.0,42532.0,C1-6A                      ,486000.0,1007200049.0
9119,10011,18118416.85,4789.0,18079.0,C1-6A                      ,291600.0,1007200055.0
9120,10011,18118416.85,2485.0,9463.0,R7B                        ,183408.0,1007200060.0
9121,10011,18118416.85,1646.0,4528.0,R7B                        ,89499.0,1007200061.0
9122,10011,18118416.85,3308.0,9577.0,R7B                        ,189090.0,1007200063.0
9123,10011,18118416.85,2485.0,7331.0,R7B                        ,172094.0,1007200064.0
9124,10011,18118416.85,2452.0,7244.0,R7B                        ,157378.0,1007200065.0
9125,10011,18118416.85,2444.0,7077.0,R7B                        ,126494.0,1007200066.0
9126,10011,18118416.85,2485.0,6333.0,R7B                        ,70340.0,1007200067.0
9127,10011,18118416.85,2469.0,6975.0,R7B                        ,126186.0,1007200068.0
9128,10011,18118416.85,2469.0,6975.0,R7B                        ,148981.0,1007200069.0
9129,10011,18118416.85,2469.0,7280.0,R7B                        ,168432.0,1007200070.0
9130,10011,18118416.85,2683.0,9790.0,R7B                        ,412509.0,1007200071.0
9131,10011,18118416.85,2370.0,7244.0,R7B                        ,178174.0,1007200072.0
9132,10011,18118416.85,2370.0,6940.0,R7B                        ,94362.0,1007200073.0
9133,10011,18118416.85,2172.0,6349.0,R7B                        ,112320.0,1007200074.0
9134,10011,18118416.85,2172.0,6135.0,R7B                        ,118002.0,1007200075.0
9135,10011,18118416.85,2173.0,6135.0,R7B                        ,109573.0,1007200076.0
9136,10011,18118416.85,2173.0,6135.0,R7B                        ,61650.0,1007200077.0
9137,10011,18118416.85,2173.0,7260.0,C2-5/R7B                   ,111823.0,1007200078.0
9138,10011,18118416.85,2173.0,6135.0,C2-5/R7B                   ,128541.0,1007200079.0
9139,10011,18118416.85,2173.0,6135.0,C2-5/R7B                   ,123516.0,1007200080.0
9140,10011,18118416.85,2370.0,13860.0,C2-5/R7B                   ,176400.0,1007200082.0
9141,10011,18118416.85,7554.0,38168.0,R7B                        ,561153.0,1007207501.0
9142,10011,18118416.85,2173.0,8408.0,C2-5/R7B                   ,252448.0,1007207502.0
9143,10011,18118416.85,1646.0,4591.0,R7B                        ,36155.0,1007207503.0
9144,10011,18118416.85,0.0,0.0,R7B                        ,0.0,1007207504.0
9145,10011,18118416.85,108625.0,950200.0,R8A                        ,4347000.0,1007210007.0
9146,10011,18118416.85,49375.0,685775.0,C2-5/R8A                   ,6094350.0,1007217501.0
9147,10011,18118416.85,987.0,3430.0,C2-5/R7B                   ,11983.0,1007220005.0
9148,10011,18118416.85,2057.0,2890.0,R7B                        ,148233.0,1007220006.0
9149,10011,18118416.85,1975.0,2735.0,R7B                        ,165634.0,1007220007.0
