,BoroCT2010,CT_Land,CT_LOT,CT_FP,Bldg/Land,Lot/Land,Bldg/Lot
533,4040000,2112654.24603,12253428.0,2213.7707337,0.00104786229827,5.80001579673,0.00018066542144
534,4040100,2267584.44527,12253428.0,1114.2127561,0.000491365496189,5.40373613232,9.09306976056e-05
535,4040200,2352448.77113,12253428.0,2768.81236252,0.00117699156577,5.20879695676,0.000225962266438
536,4040300,2137394.95431,12253428.0,1297.55548657,0.000607073336612,5.73287963242,0.000105893264038
537,4041100,1481730.57676,12253428.0,1629.26861018,0.00109957143069,8.26967344279,0.0001329643109
538,4041300,1709061.30136,12253428.0,902.563106445,0.000528104583333,7.16968314141,7.36580087176e-05
539,4041500,1866262.03297,12253428.0,1370.9493097,0.00073459636722,6.5657596755,0.000111882920412
540,4043400,2213959.9153,12253428.0,1263.77328336,0.000570820309178,5.53462053008,0.000103136304662
541,4044301,1437697.86661,12253428.0,977.827865333,0.000680134462214,8.52295067314,7.98003518144e-05
542,4044302,2992542.39288,12253428.0,802.049110157,0.000268015955953,4.09465477554,6.54550800117e-05
543,4044602,1830580.37471,12253428.0,1478.02397324,0.000807407308447,6.69373941144,0.000120621263963
544,4044800,2240965.72164,12253428.0,865.443544847,0.000386192227971,5.46792299484,7.06286881391e-05
545,4045700,1620253.91001,12253428.0,1102.61670456,0.000680520934249,7.56265911429,8.99843459773e-05
546,4045900,1473337.16604,12253428.0,793.697952955,0.000538707616457,8.31678469969,6.4773543612e-05
547,4046100,1226622.434,12253428.0,1020.94893635,0.000832325341565,9.98956782491,8.33194544702e-05
548,4046300,1710782.36033,12253428.0,1607.91448281,0.000939870856805,7.16247039024,0.000131221604502
549,4046500,1396723.10242,12253428.0,1145.30003013,0.000819990754177,8.7729829762,9.34677243078e-05
550,4046700,1528977.78061,12253428.0,920.90092505,0.000602298435418,8.01413084964,7.51545547132e-05
551,4046900,1629557.55254,12253428.0,984.590413975,0.000604207204858,7.51948158008,8.03522421624e-05
552,4048100,1496671.33097,12253428.0,1174.59854423,0.000784807271927,8.18712014217,9.5858770642e-05
553,4048300,2399980.59303,12253428.0,1801.19559077,0.000750504231576,5.10563628539,0.000146995240089
554,4048900,3743760.54742,12253428.0,1176.24900456,0.000314189166124,3.27302663853,9.59934644052e-05
555,4049500,1321263.62632,12253428.0,1418.60525455,0.001073673131,9.2740220467,0.000115772113285
556,4049600,2943686.95491,12253428.0,1069.51353814,0.000363324482026,4.16261246107,8.72828026688e-05
557,4049900,5062212.01805,12253428.0,1097.4619585,0.000216794941537,2.42056791701,8.95636681017e-05
558,4050201,1810554.36802,12253428.0,964.912859585,0.000532937798847,6.76777688449,7.87463605764e-05
559,4050202,1645285.31402,12253428.0,834.801270892,0.000507389972899,7.44760066572,6.81279778109e-05
560,4050400,2327566.89971,12253428.0,1006.19808263,0.000432296095444,5.26447940187,8.21156400176e-05
561,4050600,2218356.93256,12253428.0,896.503861846,0.000404129673042,5.52365032883,7.3163514883e-05
562,4050800,2363416.27742,12253428.0,1567.53873277,0.00066325122144,5.18462537348,0.000127926546985
563,4051000,1989781.12357,12253428.0,662.330941205,0.000332866230039,6.15817883427,5.40527060024e-05
564,4051200,4044798.63073,12253428.0,779.433936898,0.000192700306754,3.02942843852,6.36094598914e-05
565,4051800,1827884.20896,12253428.0,1231.91542132,0.000673957034741,6.70361281089,0.000100536390414
566,4052000,1853857.83413,12253428.0,1665.35913928,0.000898320846734,6.60969130125,0.000135909652326
567,4052400,2111656.3039,12253428.0,681.342580437,0.000322657896164,5.80275681103,5.5604242375e-05
568,4052500,2175165.12591,12253428.0,975.828662863,0.000448622797065,5.63333231764,7.96371972694e-05
569,4052600,1962757.76448,12253428.0,898.048625193,0.000457544298866,6.24296498618,7.3289582735e-05
570,4053000,2477580.92338,12253428.0,1152.98875418,0.000465368756798,4.94572261369,9.409519966e-05
571,4053200,2043402.25549,12253428.0,1253.43394465,0.000613405383733,5.99658142056,0.000102292513136
572,4053601,2059465.98843,12253428.0,1251.78684825,0.000607821083369,5.9498083818,0.000102158093902
573,4054000,5627808.74602,12253428.0,890.14300798,0.000158168667087,2.17730000307,7.26444067717e-05
574,4054200,5824785.49092,12253428.0,1173.0463945,0.00020138877154,2.1036702586,9.57320999887e-05
575,4054500,1221365.56287,12253428.0,1760.84476511,0.00144170166463,10.0325638552,0.000143702216646
576,4054700,1390289.41571,12253428.0,1039.44361604,0.000747645493301,8.81358072754,8.482880187e-05
577,4054900,1767827.17131,12253428.0,1240.79985351,0.000701878483172,6.93134951134,0.000101261447287
578,4055100,1669725.76685,12253428.0,927.826869629,0.000555676200278,7.33858711608,7.57197797734e-05
579,4055300,1475828.66868,12253428.0,1199.0703252,0.000812472579403,8.30274425483,9.78559081752e-05
580,4055500,1654116.33011,12253428.0,1710.11513115,0.00103385420966,7.40783932602,0.000139562180571
581,4055600,2442153.38632,12253428.0,996.706488567,0.000408126080102,5.01746862774,8.13410327761e-05
582,4055800,2070613.57572,12253428.0,2204.59171761,0.00106470456075,5.91777632663,0.000179916323629
583,4058300,1528044.18903,12253428.0,1702.24191985,0.0011140004537,8.01902725587,0.000138919649248
584,4058500,1842457.07731,12253428.0,989.755047455,0.000537193001478,6.65059075237,8.07737269485e-05
585,4058700,1549455.35843,12253428.0,934.650814778,0.000603212483466,7.90821622148,7.62766806789e-05
586,4058900,1780244.76189,12253428.0,782.345493539,0.000439459511572,6.88300185587,6.38470714921e-05
587,4059100,2174921.35472,12253428.0,1212.30559136,0.000557402036046,5.63396371708,9.89360358065e-05
588,4059300,2719007.52044,12253428.0,772.011039525,0.000283931189495,4.50658113591,6.30036786053e-05
589,4059400,2389902.25565,12253428.0,1278.82941236,0.00053509695191,5.12716700904,0.000104365032574
590,4059600,2094112.16031,12253428.0,1941.78474948,0.000927259191882,5.85137139846,0.000158468695412
591,4059800,2227865.35712,12253428.0,1220.69829203,0.000547922830313,5.50007564902,9.96209625608e-05
592,4059900,1368119.25702,12253428.0,950.124249338,0.000694474728327,8.95640342545,7.75394648206e-05
593,4060000,1902339.45146,12253428.0,1117.51789334,0.000587443998221,6.44124159366,9.12004292464e-05
594,4060600,2317297.13455,12253428.0,1344.27649772,0.000580105363994,5.28781044835,0.000109706157144
595,4060800,2271701.66171,12253428.0,901.336649278,0.000396767174348,5.39394243819,7.35579177744e-05
596,4061400,2772036.23032,12253428.0,923.634323325,0.000333197060422,4.42037079674,7.53776268425e-05
597,4061800,2600060.24181,12253428.0,872.845465972,0.000335702016413,4.71274772906,7.12327575575e-05
598,4062700,1693386.28473,12253428.0,877.16098155,0.000517992255789,7.23605010298,7.15849459882e-05
599,4062900,1987643.0418,12253428.0,857.40612171,0.000431368260638,6.16480310715,6.99727555187e-05
600,4063200,3194843.82039,12253428.0,1226.62307074,0.000383938351825,3.8353762152,0.000100104482659
601,4064101,847568.514963,12253428.0,1532.89308366,0.00180857719063,14.4571533554,0.000125099121949
602,4065702,1547771.95784,12253428.0,1962.64158548,0.00126804312195,7.91681742128,0.000160170817952
603,4065703,2889534.88477,12253428.0,1231.62425688,0.00042623616118,4.24062296828,0.000100512628538
604,4065900,2083719.94666,12253428.0,1401.30661554,0.000672502376236,5.88055415971,0.000114360374545
605,4066000,4160670.29277,12253428.0,1547.29984533,0.000371887156745,2.94506104492,0.000126274855112
606,4066100,1439518.86492,12253428.0,2134.00174571,0.00148244097227,8.51216909942,0.000174155489036
607,4066300,5674137.77505,12253428.0,1330.82262721,0.000234541824674,2.15952246593,0.000108608189252
608,4066701,2769361.31796,12253428.0,1067.35880425,0.000385416954201,4.42464041096,8.71069552333e-05
609,4067100,2465973.77525,12253428.0,1076.48822377,0.000436536768791,4.96900174811,8.78520054772e-05
610,4067700,2001637.18721,12253428.0,927.907024113,0.000463574033317,6.12170281323,7.5726321166e-05
611,4067900,2727322.84997,12253428.0,649.422611262,0.000238117247934,4.49284102912,5.29992595755e-05
612,4068700,2848080.18681,12253428.0,1956.16997604,0.00068683809715,4.30234656199,0.000159642671099
613,4069000,3778477.48362,12253428.0,934.139318115,0.000247226382098,3.24295382283,7.62349375305e-05
614,4069300,1451117.02801,12253428.0,875.863594103,0.000603578882472,8.44413494121,7.14790664378e-05
615,4069500,2295318.68703,12253428.0,1388.74522404,0.000605033728818,5.33844300978,0.000113335241701
616,4069701,1387032.07296,12253428.0,810.623755923,0.000584430433676,8.83427877327,6.61548552718e-05
617,4069702,4839267.59477,12253428.0,774.868782587,0.000160121085973,2.53208316342,6.32368984897e-05
618,4071304,1762224.52827,12253428.0,1537.40420798,0.000872422431601,6.95338636106,0.000125467273973
619,4071306,1839246.72615,12253428.0,903.73474232,0.000491361343462,6.66219916327,7.37536257054e-05
620,4071900,1758572.3888,12253428.0,777.311358173,0.00044201271618,6.96782690212,6.3436236633e-05
621,4072100,1818395.48265,12253428.0,961.756221579,0.0005289037675,6.7385935111,7.84887479307e-05
622,4072900,2085109.02046,12253428.0,1429.52307691,0.000685586730901,5.87663660737,0.000116663114755
623,4073100,2028647.55127,12253428.0,1857.14092469,0.00091545765233,6.04019559353,0.000151560928476
624,4073900,2410955.70342,12253428.0,1076.64519077,0.00044656365492,5.08239449718,8.78648155251e-05
625,4074100,1850017.00963,12253428.0,1963.82200784,0.00106151564965,6.62341369632,0.000160267152004
626,4074300,2083264.19662,12253428.0,867.014130335,0.000416180593773,5.88184063254,7.07568633312e-05
627,4077903,2865963.63769,12253428.0,951.840812026,0.000332118942302,4.27550016297,7.76795531851e-05
628,4077904,4125289.8199,12253428.0,1094.07469279,0.000265211594956,2.97031930724,8.92872339716e-05
629,4077906,3088389.61169,12253428.0,1427.74731419,0.000462295077275,3.96757842781,0.000116518195087
630,4079900,3090324.09427,12253428.0,1186.30679763,0.00038387779451,3.96509480113,9.68142790434e-05
631,4085300,2102465.80672,12253428.0,1226.11431073,0.000583179192171,5.82812236985,0.000100062962848
632,4086100,1603443.54833,12253428.0,1755.82939891,0.00109503661712,7.64194536986,0.000143292913535
633,4087100,4768480.85496,12253428.0,1659.55685924,0.000348026323208,2.56967121662,0.000135436129322
634,4092800,8206266.9657,12253428.0,1500.88324905,0.000182894762664,1.49317930445,0.000122486805247
635,4102900,5339720.32731,12253428.0,1810.11009138,0.000338989681187,2.29476962255,0.00014772275084
636,4103300,6525351.5685,12253428.0,872.23504291,0.000133668666547,1.87781882269,7.11829410439e-05
637,4103900,9479740.76998,12253428.0,1530.5221852,0.000161451902783,1.29259104203,0.000124905633362
638,4105900,7002900.81829,12253428.0,708.151625624,0.000101122612471,1.74976460726,5.77921236101e-05
639,4113900,4132816.05246,12253428.0,1541.00441151,0.000372870312143,2.9649100866,0.000125761085919
640,4114700,3311049.88641,12253428.0,1371.49766992,0.00041421836486,3.70076816127,0.000111927671989
641,4115700,3386397.12075,12253428.0,1039.7036763,0.000307023553124,3.61842618071,8.48500253398e-05
642,4116100,1908884.01588,12253428.0,569.608355238,0.00029839861956,6.41915794677,4.64856328562e-05
643,4117500,6052323.89071,12253428.0,941.507271381,0.000155561283299,2.02458232925,7.68362348382e-05
644,4118100,2096778.88162,12253428.0,1022.68776033,0.00048774230287,5.84392951847,8.34613595746e-05
645,4118500,1665902.13449,12253428.0,2278.75007229,0.0013678775152,7.35543087815,0.000185968373282
646,4118700,2015272.4628,12253428.0,1414.33482407,0.000701808241901,6.08028354785,0.000115423604241
647,4118900,2178181.86135,12253428.0,1678.96837039,0.000770811840913,5.62553027248,0.000137020299168
648,4119100,2342906.88141,12253428.0,817.812367766,0.00034905884406,5.23001067487,6.6741516559e-05
649,4119300,2275552.29931,12253428.0,1531.75480651,0.000673135399689,5.38481493206,0.00012500622736
650,4119500,2037041.56467,12253428.0,1209.96148794,0.000593979773867,6.01530583004,9.87447339585e-05
651,4119900,1984492.94378,12253428.0,979.205240424,0.000493428431425,6.1745888482,7.99127591417e-05
652,4120100,1753563.05106,12253428.0,903.084967582,0.000514999997882,6.98773163166,7.37005977088e-05
653,4120300,1980421.58664,12253428.0,1345.38178291,0.000679341101908,6.18728258804,0.000109796359265
654,4120500,2176840.41597,12253428.0,1294.8581458,0.000594833749089,5.62899692146,0.000105673134555
655,4120700,7440761.63972,12253428.0,1039.71148688,0.000139731863111,1.64679754484,8.48506627598e-05
656,4124100,5369893.90031,12253428.0,1050.89625698,0.00019570149364,2.28187525256,8.57634497856e-05
657,4124700,5206785.78031,12253428.0,1239.76904357,0.000238106404965,2.35335742952,0.000101177323078
658,4126500,2156793.84416,12253428.0,1505.52683955,0.000698039288097,5.68131628954,0.000122865767812
659,4129104,7607337.69137,12253428.0,1801.77652928,0.000236847186543,1.61073801337,0.000147042650373
660,4133900,2434847.37948,12253428.0,999.020805677,0.000410301201667,5.03252405193,8.15299037687e-05
661,4140901,2608328.09572,12253428.0,1169.07172733,0.000448207313048,4.69780930555,9.54077281337e-05
662,4140902,5843531.83367,12253428.0,1618.35215811,0.000276947607059,2.09692157907,0.000132073421259
663,4145102,3780661.87198,12253428.0,1048.30179526,0.000277279965984,3.24108011108,8.5551716243e-05
664,4145900,4007730.28628,12253428.0,887.196827853,0.000221371390907,3.05744826241,7.24039695547e-05
665,4152902,11120070.5579,12253428.0,878.826654987,7.90306725493e-05,1.10191998659,7.17208812903e-05
666,4157102,3367081.71797,12253428.0,1707.12218777,0.000507003491676,3.63918343134,0.000139317927014
667,4157901,9833175.32745,12253428.0,676.284427816,6.87757926911e-05,1.24613134536,5.51914474722e-05
668,4157902,7773114.06926,12253428.0,1168.96242715,0.000150385343214,1.57638597489,9.53988081662e-05
669,4157903,7335307.35005,12253428.0,1373.83909938,0.000187291279536,1.67047233541,0.000112118755615
670,4001800,1912263.18559,12253428.0,1312.71802674,0.000686473512973,6.40781462109,0.000107130676145
671,4002000,1548759.25353,12253428.0,837.482293372,0.000540744012643,7.91177064613,6.83467755613e-05
672,4020400,3087690.43144,12253428.0,2387.96468518,0.000773382156729,3.96847685093,0.000194881357705
673,2002702,1674949.6113,12253428.0,806.355502173,0.000481420752441,7.31569947975,6.58065238701e-05
674,4003200,1791170.47843,12253428.0,1190.03554073,0.000664389880841,6.84101717149,9.71185810803e-05
675,4112900,3764154.1685,12253428.0,935.634521656,0.000248564346669,3.25529387254,7.63569608159e-05
676,4026700,2259540.12584,12253428.0,836.109291372,0.000370035159726,5.42297428573,6.82347251212e-05
677,2036901,1054250.14744,12253428.0,870.381838038,0.000825593280828,11.6228847866,7.1031701336e-05
678,2036902,686266.896701,12253428.0,1504.99914316,0.0021930230795,17.8551931601,0.000122822702607
679,3073000,1989618.32008,12253428.0,1027.873291,0.000516618328564,6.15868273645,8.38845497766e-05
680,3073200,1717669.29404,12253428.0,961.283258862,0.00055964396767,7.13375272092,7.84501495306e-05
681,2038900,1860955.28581,12253428.0,1459.93661406,0.00078450923845,6.58448276186,0.000119145157915
682,4047000,2471021.54936,12253428.0,1576.26752922,0.000637901166677,4.95885112907,0.000128638902454
683,2023301,1272740.91818,12253428.0,848.238888288,0.000666466266757,9.62759020706,6.92246192892e-05
684,2023501,731673.289157,12253428.0,1151.05156789,0.00157317696976,16.7471304223,9.39371062441e-05
685,2016500,2041029.92202,12253428.0,1015.18885859,0.000497390482931,6.00355137757,8.28493755862e-05
686,2040302,682700.661638,12253428.0,1173.9715665,0.00171959928043,17.9484636365,9.5807603105e-05
687,2026702,1819284.59151,12253428.0,925.771187478,0.000508865513289,6.73530026978,7.5552015932e-05
688,2040900,12554440.9537,12253428.0,1105.63515044,8.80672548079e-05,0.976023388472,9.02306807891e-05
689,4048000,2484765.36426,12253428.0,2407.40618989,0.000968866607897,4.93142257062,0.00019646797532
690,2006400,1838840.26351,12253428.0,1237.3461587,0.000672894858381,6.66367179529,0.000100979591891
691,2023302,678959.322827,12253428.0,1002.40149686,0.00147637931045,18.0473668864,8.18058013529e-05
692,2023502,1034951.04,12253428.0,1494.20479113,0.00144374442208,11.8396209351,0.000121941777528
693,4018800,1901478.54716,12253428.0,1598.96455997,0.000840905916271,6.44415789928,0.000130491202949
694,4019200,2141522.14793,12253428.0,930.591725629,0.000434546860292,5.72183108722,7.59454191618e-05
695,4017400,2073990.66926,12253428.0,1109.22664206,0.000534827209447,5.90814036997,9.05237817581e-05
696,4017600,2068075.39932,12253428.0,1025.51630651,0.000495879553931,5.9250392921,8.36921967069e-05
697,4143500,3803289.00405,12253428.0,1150.83360964,0.000302589050796,3.22179776161,9.39193187115e-05
698,4121100,11184981.8522,12253428.0,1007.69498153,9.00935732258e-05,1.09552506762,8.22378016609e-05
699,4013800,1828863.66224,12253428.0,1382.79810363,0.000756096877083,6.70002267145,0.0001128498983
700,4028400,4618712.40065,12253428.0,1573.47126937,0.000340673142833,2.65299653606,0.000128410700203
701,4058000,5917014.34363,12253428.0,1283.32139019,0.000216886645132,2.0708802258,0.000104731622056
702,4071303,1571444.17762,12253428.0,881.64931726,0.000561043993682,7.79755856079,7.1951238238e-05
703,4077902,6065854.26024,12253428.0,943.469944084,0.000155537852313,2.02006633762,7.69964081956e-05
704,4077907,2307804.25592,12253428.0,1304.66123902,0.000565325779114,5.30956122841,0.000106473163185
705,4017000,2379227.1219,12253428.0,1420.66617929,0.000597112468252,5.15017161969,0.000115940304973
706,4019400,3230544.23674,12253428.0,851.321167399,0.000263522522836,3.79299186207,6.94761635192e-05
707,3002200,3690653.77562,12253428.0,2330.21252202,0.000631382043315,3.32012395228,0.000190168214317
708,2011900,1794111.26359,12253428.0,919.478377453,0.000512497968277,6.82980384142,7.50384608661e-05
709,3097400,2712076.63578,12253428.0,1190.19969186,0.000438851792076,4.51809799116,9.71319774238e-05
710,3044500,1827456.06351,12253428.0,828.212143008,0.000453204954989,6.70518336647,6.75902402991e-05
711,3044700,1752616.26934,12253428.0,1462.96546752,0.000834732333091,6.99150647769,0.000119392342087
712,4061602,4551815.71484,12253428.0,832.403299482,0.000182872803213,2.69198683946,6.79322798063e-05
713,1023502,447807.635626,12253428.0,1500.03463613,0.00334972992149,27.3631511059,0.000122417550104
714,3006600,1653273.39405,12253428.0,1064.8054689,0.00064405891532,7.41161627841,8.68985780061e-05
715,3013400,2887202.8592,12253428.0,949.349879121,0.000328813015717,4.24404816619,7.747626861e-05
716,1019702,509562.31902,12253428.0,1449.44103404,0.0028444823723,24.0469664703,0.000118288615565
717,3007000,1586252.18998,12253428.0,1249.55475056,0.000787740283956,7.72476664014,0.000101975932821
718,3007200,653314.958795,12253428.0,887.981921088,0.00135919422804,18.7557744317,7.24680408689e-05
719,3003800,1367702.80605,12253428.0,932.973928028,0.000682146679747,8.95913055512,7.61398302604e-05
720,2051600,17352035.3934,12253428.0,784.9826954,4.52386522735e-05,0.706166609403,6.40622930497e-05
721,3062000,3439027.71908,12253428.0,997.618757111,0.000290087442906,3.56305008303,8.14154828437e-05
722,3039000,1871911.31524,12253428.0,1426.40889956,0.000762006665565,6.54594472518,0.000116408967316
723,2032800,2202647.78384,12253428.0,986.243892866,0.000447753789826,5.56304466374,8.04871822698e-05
724,2034000,1704073.06367,12253428.0,678.99995807,0.000398457068858,7.19067055353,5.54130613956e-05
725,3004900,1051002.9527,12253428.0,1060.58796554,0.00100911987242,11.6587950286,8.65543883344e-05
726,3006300,1084239.34136,12253428.0,1123.70726793,0.0010364014891,11.3014050796,9.17055429656e-05
727,3009400,1625600.91058,12253428.0,1459.46866709,0.000897802564942,7.53778367141,0.000119106968849
728,3009600,1622766.58595,12253428.0,1069.78793329,0.000659237097037,7.55094916674,8.73051960064e-05
729,3008200,1517026.11389,12253428.0,1405.92436448,0.000926763456217,8.07726899874,0.000114737228185
730,3008600,1221916.88705,12253428.0,986.663052285,0.000807471492326,10.0280372011,8.05213897927e-05
731,3117602,1548007.99686,12253428.0,1024.10622756,0.000661563912872,7.9156102713,8.35771204238e-05
732,3117800,1511355.89741,12253428.0,1362.81752969,0.00090171847149,8.10757282318,0.000111219287345
733,3034900,1756872.7665,12253428.0,863.243151595,0.000491352116132,6.9745676714,7.04491144515e-05
734,3055100,2511177.55113,12253428.0,1249.38580844,0.000497529857209,4.87955461154,0.000101962145486
735,2041800,2930549.17693,12253428.0,1737.22138539,0.000592797213255,4.18127363173,0.000141774316982
736,3035100,1755149.80755,12253428.0,1256.77053122,0.000716047442682,6.9814143199,0.000102564811351
737,3114202,1281726.1729,12253428.0,1567.43205886,0.00122290711698,9.56009813881,0.000127917841347
738,3064200,2530379.29928,12253428.0,1654.88906974,0.000654008302317,4.84252617917,0.000135055191881
739,3064400,2145902.19643,12253428.0,928.645808392,0.000432753090955,5.71015213106,7.57866132148e-05
740,4005500,1786237.89564,12253428.0,893.927888361,0.000500452873911,6.85990820703,7.29532901618e-05
741,3000502,1038555.2225,12253428.0,1379.42330604,0.00132821373015,11.7985329374,0.000112574481691
742,1010100,1891336.08132,12253428.0,2008.28585571,0.0010618344754,6.47871529604,0.000163895838431
743,1010900,1891364.6233,12253428.0,1474.0722542,0.00077936968686,6.47861752781,0.000120298764901
744,1011900,1911310.5219,12253428.0,1623.58787407,0.000849463159161,6.41100849893,0.000132500707073
745,1012500,1875481.62066,12253428.0,1582.76682596,0.000843925532794,6.53348338103,0.000129169308863
746,1017500,2318953.25693,12253428.0,1111.52083914,0.000479320070734,5.28403406295,9.07110107588e-05
747,1022500,2960365.53193,12253428.0,794.489706172,0.000268375542683,4.13916047456,6.48381584461e-05
748,1023100,1962710.70506,12253428.0,1372.36921052,0.00069922134066,6.24311467218,0.000111998798256
749,1024500,2282409.82339,12253428.0,1279.09847186,0.000560415775796,5.36863619952,0.00010438699047
750,1025100,1715989.09463,12253428.0,1731.20011507,0.00100886428736,7.14073768787,0.000141282922221
751,1027100,2076588.58429,12253428.0,1024.0510015,0.000493141014666,5.90074899414,8.35726134352e-05
752,1029100,2018145.03476,12253428.0,1208.78507673,0.000598958477171,6.07162904001,9.86487272566e-05
753,1029300,1690644.7008,12253428.0,1073.89467047,0.00063519831811,7.24778422941,8.76403460705e-05
754,1002601,1141510.04298,12253428.0,993.756809107,0.00087056335178,10.734402273,8.11003099791e-05
755,1002602,1115989.34351,12253428.0,922.002508762,0.000826175011548,10.9798790385,7.52444547568e-05
756,3001100,1814052.49798,12253428.0,2474.85663715,0.0013642695787,6.75472623513,0.000201972593886
757,3020000,1451580.25557,12253428.0,1306.16276456,0.000899821253112,8.44144025312,0.000106595702408
758,3020200,1451352.49188,12253428.0,1383.90396141,0.000953527119809,8.44276498546,0.00011294014715
759,3016000,2785267.16583,12253428.0,1448.39797353,0.000520021199869,4.39937258096,0.000118203491589
760,3016800,1767486.74397,12253428.0,838.037816136,0.000474140934293,6.9326845261,6.83921116716e-05
761,1010800,1950021.48118,12253428.0,930.912656254,0.000477385846894,6.28374000915,7.59716102509e-05
762,2013800,8330445.90608,12253428.0,868.036895359,0.000104200532018,1.47092102129,7.08403309963e-05
763,2015800,1751816.27274,12253428.0,1457.36346097,0.000831915700093,6.99469926765,0.000118935163366
764,2037900,2064159.32885,12253428.0,1036.05267399,0.000501924759155,5.93628012564,8.45520677144e-05
765,2038100,1626409.49008,12253428.0,1007.55538838,0.000619496746991,7.53403621581,8.22264094897e-05
766,1003001,1344750.48782,12253428.0,1054.95340352,0.000784497505727,9.11204577428,8.60945527668e-05
767,1003002,841097.860872,12253428.0,1979.71078813,0.00235372229585,14.568373753,0.000161563832434
768,1005900,1250316.2411,12253428.0,1234.27154341,0.000987167488382,9.80026300324,0.000100728673104
769,1005600,1878242.46179,12253428.0,1904.59103527,0.00101402831318,6.5238797702,0.000155433323252
770,3005400,1735363.34753,12253428.0,1497.18112456,0.000862747923477,7.06101579098,0.00012218467555
771,2002500,1373985.98595,12253428.0,1014.47983409,0.000738348021351,8.91816082937,8.27915122274e-05
772,2015200,3151751.2358,12253428.0,985.164637344,0.000312576902058,3.88781571998,8.03991044256e-05
773,2044200,2614475.73444,12253428.0,1794.02912267,0.00068619077203,4.68676294776,0.000146410385948
774,3058200,1738266.6873,12253428.0,1942.06633752,0.00111724302819,7.04922213002,0.00015849167576
775,3055400,1821785.66743,12253428.0,812.900862504,0.000446211031867,6.72605357429,6.634068952e-05
776,3055600,2079990.27864,12253428.0,1006.56478402,0.00048392763868,5.89109868726,8.21455664505e-05
777,3152200,4194670.27285,12253428.0,1351.91982215,0.000322294658272,2.92118979633,0.000110329927442
778,3021700,1281458.04769,12253428.0,915.625820654,0.000714518764235,9.56209844098,7.4724054416e-05
779,3083400,1355748.33364,12253428.0,1056.23088422,0.000779075922877,9.03812875587,8.61988077312e-05
780,3085400,1385790.11006,12253428.0,1013.97034333,0.000731691138484,8.8421961674,8.27499327804e-05
781,4078800,2072923.08114,12253428.0,2061.85330392,0.000994659822489,5.91118315556,0.000168267468003
782,2022403,1338120.90045,12253428.0,1161.87816088,0.000868290870047,9.1571905019,9.4820662502e-05
783,1001600,2233319.76276,12253428.0,896.341410223,0.000401349338849,5.48664289114,7.3150257236e-05
784,3046201,1381203.80303,12253428.0,967.250601938,0.000700295350922,8.87155680655,7.89371432988e-05
785,2044400,3925376.66905,12253428.0,1357.22198475,0.000345755859674,3.1215929153,0.000110762635954
786,2044800,1817406.93201,12253428.0,876.965292773,0.000482536562025,6.74225886574,7.15689758632e-05
787,2034200,1687802.69573,12253428.0,1296.67038468,0.000768259458265,7.25998840445,0.000105821031036
788,2034400,1690333.07929,12253428.0,838.956761399,0.000496326299046,7.24912039534,6.84671066251e-05
789,3051200,1508346.95807,12253428.0,1008.31556924,0.000668490471536,8.12374628691,8.22884477095e-05
790,3025901,863635.766948,12253428.0,1290.87990207,0.0014947040772,14.1881895921,0.000105348470817
791,3025902,642013.904025,12253428.0,1038.29716627,0.00161725028035,19.0859230979,8.47352403156e-05
792,4056600,2097114.19117,12253428.0,1669.22421983,0.000795962483521,5.84299512711,0.000136225080837
793,1004200,933479.974503,12253428.0,1132.28627015,0.00121297328392,13.1266104627,9.24056737551e-05
794,1006100,1528892.45318,12253428.0,1368.36628416,0.000895004930735,8.01457811798,0.000111672120174
795,1013900,1955059.85243,12253428.0,925.114128292,0.000473189670967,6.26754622615,7.5498393453e-05
796,2016700,2215210.98965,12253428.0,1091.60563131,0.000492777273321,5.53149476833,8.90857343194e-05
797,2022902,1042641.34212,12253428.0,809.070897718,0.000775981984441,11.752294394,6.60281267999e-05
798,5012100,7991902.7682,12253428.0,1315.91610832,0.000164656170938,1.53323036521,0.000107391670994
799,3016700,1818261.60242,12253428.0,1165.94923172,0.000641243938808,6.73908967978,9.51529018427e-05
800,2022404,999997.852978,12253428.0,1928.70151998,0.00192870566095,12.2534543084,0.000157400975464
801,4094700,2935620.77799,12253428.0,1295.60426237,0.000441339110311,4.17405003121,0.00010573402499
802,4076902,1084634.36171,12253428.0,911.821877894,0.000840672128861,11.2972891442,7.44136153486e-05
803,3098200,3723765.58143,12253428.0,1059.91475991,0.000284635199701,3.29060133675,8.64994481471e-05
804,3003000,1174204.93497,12253428.0,1967.64867996,0.00167572850476,10.4355105613,0.00016057944601
805,4140300,4116709.23551,12253428.0,1516.25977269,0.000368318403353,2.97651043564,0.000123741680507
806,4032000,11179976.0161,12253428.0,1318.26690848,0.000117913214356,1.09601558915,0.000107583519361
807,4061302,5511490.9438,12253428.0,1100.53535031,0.000199680152164,2.22325104494,8.98144870407e-05
808,4062300,1688804.22897,12253428.0,660.389891605,0.000391039932442,7.25568292038,5.38942973024e-05
809,4062500,2137199.18334,12253428.0,830.662784551,0.000388668866723,5.73340477365,6.77902367036e-05
810,4074500,1805456.9622,12253428.0,719.97639057,0.000398777930266,6.7868845708,5.87571404973e-05
811,4037300,2570489.24647,12253428.0,1163.23670561,0.000452535137895,4.76696333853,9.49315330869e-05
812,4101700,10682968.8058,12253428.0,1314.69179214,0.000123064273241,1.14700587662,0.000107291754776
