,CensusTract,LotArea,FootPrint,FloorSpace,SurfaceArea,ct_density,dist_from_esb,Neighborhood,floorarea_sqft,s,p,f,l,r
1112,3060000,3148568.0,1424036.34889,3721838.0,4732242.74059,0.791300490121,18013.4638402,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,3744626,0.7865,0.3009,2.6136,0.6653,0.4523
1113,3060600,985230.0,635934.126382,1651056.0,1950213.56781,0.864116642308,18011.9051427,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,1685212,0.8466,0.3261,2.5963,0.5052,0.6455
1114,3060800,1386748.0,787371.362574,2234601.0,4308322.45652,0.542492588145,18262.8557478,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,2337233,0.5187,0.1828,2.8381,0.3219,0.5678
1115,3061002,1900453.0,462941.938067,2713407.0,2430047.0161,1.16271618667,19034.2082439,Brighton Beach,2825455,1.1166,0.1905,5.8612,0.7821,0.2436
1116,3061003,477876.0,290873.859441,678277.0,902889.545413,0.751229210091,18465.124838,Brighton Beach,678277,0.7512,0.3222,2.3319,0.5293,0.6087
1117,3061004,1501786.0,884548.153581,3649307.0,2384068.51078,1.53070559151,18548.4096083,Brighton Beach,3649307,1.5307,0.371,4.1256,0.6299,0.589
1118,3061200,1229827.0,455689.560882,919021.0,2131583.45861,0.433063503224,18612.0054552,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,923111,0.4311,0.2138,2.0168,0.577,0.3705
1119,3061600,5231152.0,1358458.51398,1634603.0,7848777.36633,0.221338549804,18977.0061655,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,1737237,0.2083,0.1731,1.2033,0.6665,0.2597
1120,3062000,2324619.0,861119.500173,1463884.0,3439027.71908,0.429125066894,18890.392864,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,1475773,0.4257,0.2504,1.7,0.676,0.3704
1121,3062200,1314295.0,691013.702393,1779168.0,2689304.67875,0.674722360147,18458.8595892,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,1814534,0.6616,0.2569,2.5747,0.4887,0.5258
1122,3062600,1459070.0,534796.667686,1610951.0,3425961.06023,0.470240604513,17325.1819628,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,1611026,0.4702,0.1561,3.0123,0.4259,0.3665
1123,3062800,4676363.0,1960857.29027,2875584.0,8274566.34248,0.354668254327,17269.9403917,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,2934726,0.3475,0.237,1.4665,0.5651,0.4193
1124,3063200,795461.0,347525.415989,872030.0,1264075.70289,0.689855835379,16770.9784144,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,872030,0.6899,0.2749,2.5093,0.6293,0.4369
1125,3063600,838974.0,335856.55521,628630.0,1230571.83232,0.510843807317,15701.5772088,Georgetown-Marine Park-Bergen Beach-Mill Basin,628630,0.5108,0.2729,1.8717,0.6818,0.4003
1126,3063800,975978.0,378100.599174,743885.0,1498401.08435,0.496452523807,15840.5982552,Madison,743885,0.4965,0.2523,1.9674,0.6513,0.3874
1127,3064000,1089942.0,473382.933896,794795.0,1651211.88399,0.481340406829,15486.3613209,Georgetown-Marine Park-Bergen Beach-Mill Basin,794795,0.4813,0.2867,1.679,0.6601,0.4343
1128,3064200,1681426.0,727961.911716,1756866.0,2530379.29928,0.695005290511,15098.2800379,Madison,1758627,0.6943,0.2877,2.4134,0.6645,0.4329
1129,3064400,1364790.0,638296.510264,1174949.0,2145902.19643,0.546710843557,14980.532535,Georgetown-Marine Park-Bergen Beach-Mill Basin,1173188,0.5475,0.2974,1.8408,0.636,0.4677
1130,3064600,1213407.0,551371.168734,1004907.0,1782721.28308,0.563692714917,14949.7663405,Georgetown-Marine Park-Bergen Beach-Mill Basin,1004907,0.5637,0.3093,1.8226,0.6806,0.4544
1131,3064800,1111155.0,500628.886342,825688.0,1631120.82222,0.506208975296,14817.0827124,Georgetown-Marine Park-Bergen Beach-Mill Basin,825688,0.5062,0.3069,1.6493,0.6812,0.4505
1132,3065000,1100569.0,550385.589634,937397.0,1789145.95104,0.523935456163,14613.08378,Flatlands,937397,0.5239,0.3076,1.7032,0.6151,0.5001
1133,3065200,1242618.0,516505.028593,712190.0,1875210.1279,0.380645341757,15190.0732701,Georgetown-Marine Park-Bergen Beach-Mill Basin,713790,0.3798,0.2754,1.3789,0.6627,0.4157
1134,3065400,1112228.0,473572.560255,721469.0,1631231.59855,0.442284835974,15286.4283153,Georgetown-Marine Park-Bergen Beach-Mill Basin,721469,0.4423,0.2903,1.5235,0.6818,0.4258
1135,3065600,1120794.0,457654.648016,777977.0,1653143.99275,0.470604498708,15350.8277826,Georgetown-Marine Park-Bergen Beach-Mill Basin,777977,0.4706,0.2768,1.6999,0.678,0.4083
1136,3065800,1118460.0,472743.189573,925429.0,1650702.20312,0.560627470086,15850.6886261,Georgetown-Marine Park-Bergen Beach-Mill Basin,925429,0.5606,0.2864,1.9576,0.6776,0.4227
1137,3066000,1124710.0,484060.890375,805530.0,1639605.45819,0.491295022212,15942.0079312,Georgetown-Marine Park-Bergen Beach-Mill Basin,805530,0.4913,0.2952,1.6641,0.686,0.4304
1138,3066200,1450046.0,655793.23116,1030551.0,2488662.63206,0.425414431977,15850.3858209,Georgetown-Marine Park-Bergen Beach-Mill Basin,1058713,0.4141,0.2635,1.5715,0.5827,0.4523
1139,3066600,37062797.0,141271.303083,227970.0,43484972.5802,0.0052425007186,15983.9555278,park-cemetery-etc-Brooklyn,227970,0.0052,0.0032,1.6137,0.8523,0.0038
1140,3067000,1322504.0,546729.82005,1072677.0,2244629.17737,0.478671938703,15693.8896184,Georgetown-Marine Park-Bergen Beach-Mill Basin,1074441,0.4779,0.2436,1.962,0.5892,0.4134
1141,3067200,998442.0,587911.470176,782435.0,1876487.98873,0.406112911235,14672.3389153,Flatlands,762066,0.417,0.3133,1.3309,0.5321,0.5888
1142,3067400,1245962.0,582026.453003,869994.0,2039940.89489,0.42783298388,14613.08378,Flatlands,872754,0.4265,0.2853,1.4948,0.6108,0.4671
1143,3067600,993087.0,473266.805758,713736.0,1672665.70497,0.42679538289,14325.0443273,Flatlands,713886,0.4267,0.2829,1.5081,0.5937,0.4766
1144,3067800,1191528.0,516600.04426,1059730.0,1789096.27985,0.591034709484,14302.2844042,Flatlands,1057418,0.5923,0.2887,2.0514,0.666,0.4336
1145,3068000,1185691.0,544614.616931,814483.0,1817783.46611,0.450836425393,14713.8727012,Flatlands,819523,0.4481,0.2996,1.4955,0.6523,0.4593
1146,3068200,1403133.0,593130.061891,1032686.0,2176848.58885,0.484205013338,15210.8818013,Flatlands,1054041,0.4744,0.2725,1.7411,0.6446,0.4227
1147,3068600,954841.0,375588.310672,763832.0,1592924.45157,0.479515522062,15556.5779982,Georgetown-Marine Park-Bergen Beach-Mill Basin,763832,0.4795,0.2358,2.0337,0.5994,0.3934
1148,3068800,1075987.0,468718.107809,753112.0,1686416.91203,0.449230551826,15340.1382792,Flatlands,757590,0.4466,0.2779,1.6067,0.638,0.4356
1149,3069000,1223349.0,561736.571689,1391633.0,1861629.05937,0.747749930629,15037.5575385,Flatlands,1392033,0.7475,0.3017,2.4774,0.6571,0.4592
1150,3069200,1193539.0,504910.282768,962155.0,1952887.7186,0.492929004997,14629.5741292,Flatlands,962635,0.4927,0.2585,1.9056,0.6112,0.423
1151,3069601,2127586.0,827957.945428,1986715.0,4568655.88421,0.434297318574,14108.5844985,Georgetown-Marine Park-Bergen Beach-Mill Basin,1984155,0.4349,0.1812,2.3995,0.4657,0.3892
1152,3069602,4374781.0,1522062.51721,3423374.0,7849151.37666,0.443151346315,14932.4852692,Georgetown-Marine Park-Bergen Beach-Mill Basin,3478362,0.4361,0.1939,2.2492,0.5574,0.3479
1153,3069800,3650478.0,1742820.67052,3992242.0,5424578.51184,0.756195894491,15434.0145827,Georgetown-Marine Park-Bergen Beach-Mill Basin,4102044,0.736,0.3213,2.2907,0.673,0.4774
1154,3070000,1402474.0,482977.720242,920957.0,2177086.11483,0.42302277054,15463.6805501,Georgetown-Marine Park-Bergen Beach-Mill Basin,920957,0.423,0.2218,1.9068,0.6442,0.3444
1155,3070201,7618632.0,2590100.53587,4678563.0,11069685.5521,0.426835882353,15845.0654007,Georgetown-Marine Park-Bergen Beach-Mill Basin,4724939,0.4226,0.234,1.8063,0.6882,0.34
1156,3072000,982502.0,445031.158611,921293.0,1701872.0336,0.543244722134,14108.5844985,Flatlands,924533,0.5413,0.2615,2.0702,0.5773,0.453
1157,3072200,1707675.0,745979.690246,1327570.0,2769417.75401,0.479367909763,13671.9470052,Flatlands,1327570,0.4794,0.2694,1.7796,0.6166,0.4368
1158,3072400,1243521.0,569889.705592,1032988.0,2068970.08065,0.499276432106,13398.6743064,Flatlands,1032988,0.4993,0.2754,1.8126,0.601,0.4583
1159,3072600,1783576.0,920554.166681,1348099.0,2962948.28775,0.476615473121,13278.4733849,Flatlands,1412187,0.455,0.3107,1.4644,0.602,0.5161
1160,3072800,1464224.0,665202.200357,1712272.0,2282665.34479,0.751855283525,13881.8410269,Flatlands,1716234,0.7501,0.2914,2.5741,0.6415,0.4543
1161,3073000,1187271.0,590018.032813,967183.0,1989618.32008,0.486114844359,14134.1019146,Flatlands,967183,0.4861,0.2965,1.6392,0.5967,0.497
1162,3073200,976147.0,464637.02386,814556.0,1717669.29404,0.475344120567,13804.7646457,Flatlands,816484,0.4742,0.2705,1.7531,0.5683,0.476
1163,3073400,921084.0,449641.073048,671887.0,1626697.94052,0.416613916523,13735.0903512,Flatlands,677705,0.413,0.2764,1.4943,0.5662,0.4882
1164,3073600,1079390.0,510590.911282,1337742.0,1922085.8497,0.706003324571,14179.8196362,Flatlands,1356999,0.696,0.2656,2.62,0.5616,0.473
1165,3073800,1143056.0,604143.956164,1469964.0,1944417.12617,0.756043536242,14209.4665919,Flatlands,1470064,0.756,0.3107,2.4331,0.5879,0.5285
1166,3074000,1082933.0,572508.430331,1273069.0,1747894.60116,0.728344260092,13672.5407631,Flatlands,1273069,0.7283,0.3275,2.2237,0.6196,0.5287
1167,3074200,1259796.0,683327.78925,1290571.0,1876115.5452,0.691434492571,13632.150464,Flatlands,1297211,0.6879,0.3642,1.8887,0.6715,0.5424
1168,3074400,1260191.0,587547.003402,945332.0,1844716.48309,0.512453815351,14174.2751396,Flatlands,945332,0.5125,0.3185,1.6089,0.6831,0.4662
1169,3074600,1252323.0,648726.879787,1220771.0,2159993.82848,0.565173374064,14693.024423,Flatlands,1220771,0.5652,0.3003,1.8818,0.5798,0.518
1170,3074800,1227447.0,618703.080956,1346068.0,1900351.9981,0.708325616173,14145.523171,Midwood,1346068,0.7083,0.3256,2.1756,0.6459,0.5041
1171,3075000,1289639.0,671430.358534,1446857.0,1866699.15024,0.775088476262,13604.80469,Midwood,1446857,0.7751,0.3597,2.1549,0.6909,0.5206
1172,3075200,1270962.0,570478.60939,892869.0,1864085.12127,0.478985100955,13584.9658574,Midwood,892869,0.479,0.306,1.5651,0.6818,0.4489
1173,3075400,1273323.0,553051.870099,1119994.0,1867167.79571,0.599835752616,14124.5710846,Midwood,1119994,0.5998,0.2962,2.0251,0.682,0.4343
1174,3075600,1307662.0,561910.570226,1022194.0,1867819.33068,0.548882851334,14669.6414318,Midwood,1025214,0.5473,0.3008,1.8191,0.7001,0.4297
1175,3075800,1430354.0,659865.967731,1178802.0,2209765.96069,0.533451062678,14649.8393216,Midwood,1178802,0.5335,0.2986,1.7864,0.6473,0.4613
1176,3076000,1332327.0,631574.513106,1702610.0,1954536.39529,0.87110682825,14108.0770163,Midwood,1702610,0.8711,0.3231,2.6958,0.6817,0.474
1177,3076200,1350712.0,665960.030931,2148097.0,2024074.61677,1.06127362213,13571.9311372,Midwood,2148097,1.0613,0.329,3.2256,0.6673,0.493
1178,3076400,1092626.0,550504.667373,1676479.0,1740194.68647,0.99919337389,12657.6057802,Flatbush,1738791,0.9634,0.3163,3.0453,0.6279,0.5038
1179,3076600,578597.0,294709.569469,978176.0,887314.05718,1.09961742644,12774.0279983,Flatbush,975706,1.1024,0.3321,3.3191,0.6521,0.5094
1180,3076800,1872304.0,1090154.3409,2516805.0,3265655.28623,0.783048355037,14104.740599,Midwood,2557166,0.7707,0.3338,2.3087,0.5733,0.5823
1181,3077000,1079901.0,556948.624269,1454932.0,1760973.11459,0.841833408879,12490.055023,Flatbush,1482446,0.8262,0.3163,2.6123,0.6132,0.5157
1182,3077200,3037000.0,1380419.37172,4042392.0,4351946.22718,0.933417553422,12781.2225758,Flatbush,4062183,0.9289,0.3172,2.9284,0.6978,0.4545
1183,3077400,807696.0,537669.116469,1689506.0,1596705.15756,1.37197590277,13013.40488,Flatbush,2190641,1.0581,0.3367,3.1423,0.5059,0.6657
1184,3077600,1204654.0,549828.074949,1826394.0,2008023.36357,0.909548182125,13375.7416812,Flatlands,1826394,0.9095,0.2738,3.3218,0.5999,0.4564
1185,3078000,1206556.0,552653.077902,833181.0,1770932.90688,0.470475757022,12961.173057,East Flatbush-Farragut,833181,0.4705,0.3121,1.5076,0.6813,0.458
1186,3078200,1276163.0,446835.663319,1406618.0,1811374.37246,0.776547367229,12640.5568518,East Flatbush-Farragut,1406618,0.7765,0.2467,3.148,0.7045,0.3501
1187,3078400,1217185.0,567355.939792,966785.0,1801875.97083,0.536543588821,12896.4349175,East Flatbush-Farragut,966785,0.5365,0.3149,1.704,0.6755,0.4661
1188,3078600,1187837.0,672498.578252,1970736.0,1834438.08872,1.0742995428,12811.8565717,Flatbush,1970736,1.0743,0.3666,2.9305,0.6475,0.5662
1189,3078800,998519.0,532469.16723,1350435.0,1698020.28127,0.777647366504,12510.5521398,Flatbush,1320461,0.7953,0.3136,2.5362,0.588,0.5333
1190,3079000,1244684.0,765830.325455,2110397.0,1965032.15642,1.07397580905,11976.1838207,Erasmus,2110397,1.074,0.3897,2.7557,0.6334,0.6153
1191,3079200,1400497.0,808432.506492,1887649.0,2332263.87048,0.813278902104,11551.6637143,Erasmus,1896781,0.8094,0.3466,2.3349,0.6005,0.5772
1192,3079400,1462797.0,916616.975141,2181342.0,2391961.70221,0.978440832827,11120.6305472,Erasmus,2340393,0.9119,0.3832,2.3798,0.6115,0.6266
1193,3079601,878875.0,491476.73539,1977674.0,1188358.7506,1.66420619952,10255.6276484,Prospect Lefferts Gardens-Wingate,1977674,1.6642,0.4136,4.0239,0.7396,0.5592
1194,3079602,953756.0,601997.886027,2319933.0,1453524.83232,1.59899641776,10619.6291747,Prospect Lefferts Gardens-Wingate,2324181,1.5961,0.4142,3.8537,0.6562,0.6312
1195,3079801,967709.0,506025.687871,1731471.0,1397208.65479,1.23923581067,9852.01165653,Prospect Lefferts Gardens-Wingate,1731471,1.2392,0.3622,3.4217,0.6926,0.5229
1196,3079802,729066.0,432603.05411,2681649.0,1145198.7877,2.3556312048,9938.26781184,Prospect Lefferts Gardens-Wingate,2697666,2.3416,0.3778,6.1989,0.6366,0.5934
1197,3080000,1260489.0,685864.018176,1900246.0,1869357.37386,1.01795570318,9899.23077087,Prospect Lefferts Gardens-Wingate,1902923,1.0165,0.3669,2.7706,0.6743,0.5441
1198,3080200,1280223.0,680419.902501,2132699.0,1994115.26179,1.08622557658,10223.3404128,Prospect Lefferts Gardens-Wingate,2166059,1.0695,0.3412,3.1344,0.642,0.5315
1199,3080400,1283447.0,735865.471541,1678402.0,2042543.22398,0.82953838142,9999.86426995,Prospect Lefferts Gardens-Wingate,1694368,0.8217,0.3603,2.2809,0.6284,0.5734
1200,3080600,1053677.0,539900.613007,1506458.0,1790089.33797,0.867220963262,10055.7890258,Prospect Lefferts Gardens-Wingate,1552403,0.8416,0.3016,2.7903,0.5886,0.5124
1201,3080800,2862258.0,853758.747795,3492764.0,3465286.31279,1.00792941325,10483.3378755,Prospect Lefferts Gardens-Wingate,3492764,1.0079,0.2464,4.091,0.826,0.2983
1202,3081000,1212766.0,483966.641674,1563640.0,1748352.33086,0.945777330355,10297.8416402,Prospect Lefferts Gardens-Wingate,1653552,0.8944,0.2768,3.2309,0.6937,0.3991
1203,3081400,1171269.0,601432.226321,1213325.0,1831958.54316,0.662310293282,10905.8706681,East Flatbush-Farragut,1213325,0.6623,0.3283,2.0174,0.6394,0.5135
1204,3081600,1304974.0,709829.28409,2382729.0,1933154.504,1.23256004374,10808.4337882,East Flatbush-Farragut,2382729,1.2326,0.3672,3.3568,0.675,0.5439
1205,3081800,1117874.0,602351.591236,2101497.0,1699559.95506,1.26474090755,10755.1426364,Erasmus,2149503,1.2365,0.3544,3.4888,0.6577,0.5388
1206,3082000,1098022.0,661998.409571,2290187.0,1599913.49367,1.46229156092,10616.6893033,Prospect Lefferts Gardens-Wingate,2339540,1.4314,0.4138,3.4595,0.6863,0.6029
1207,3082200,1432147.0,677884.991728,3034868.0,1827423.04445,1.66073641745,10569.1803237,Prospect Lefferts Gardens-Wingate,3034868,1.6607,0.371,4.477,0.7837,0.4733
1208,3082400,1474929.0,838402.738481,2035101.0,2307258.41629,0.886671811686,11210.3102336,Erasmus,2045781,0.882,0.3634,2.4274,0.6393,0.5684
1209,3082600,1333389.0,778214.562703,2131363.0,2142838.82426,1.00340491112,11638.5690405,Erasmus,2150135,0.9946,0.3632,2.7388,0.6223,0.5836
1210,3082800,1078727.0,641177.45559,1629393.0,1683688.63768,0.971163529531,12045.9415263,Erasmus,1635137,0.9678,0.3808,2.5413,0.6407,0.5944
1211,3083000,1455682.0,693155.073954,2107547.0,2171914.92969,0.970363512488,12102.3813149,East Flatbush-Farragut,2107547,0.9704,0.3191,3.0405,0.6702,0.4762
1212,3083200,1055329.0,504440.756572,859361.0,1566888.33677,0.54845069673,12166.7647396,East Flatbush-Farragut,859361,0.5485,0.3219,1.7036,0.6735,0.478
1213,3083400,900236.0,429544.673852,686458.0,1355748.33364,0.506331435538,12238.8903403,East Flatbush-Farragut,686458,0.5063,0.3168,1.5981,0.664,0.4771
1214,3083600,1469179.0,788977.168798,1266470.0,2240975.5352,0.568820132115,12779.2472312,East Flatbush-Farragut,1274712,0.5651,0.3521,1.6052,0.6556,0.537
1215,3083800,1198766.0,600667.423925,988244.0,1796855.89198,0.549985118123,12298.8430343,East Flatbush-Farragut,988244,0.55,0.3343,1.6452,0.6671,0.5011
1216,3084000,1192986.0,625182.252574,1110807.0,1830663.38163,0.616119277481,12385.1851932,East Flatbush-Farragut,1127907,0.6068,0.3415,1.7768,0.6517,0.524
1217,3084600,1103811.0,605854.197187,1016345.0,1778802.69653,0.573683636747,12481.1067277,Rugby-Remsen Village,1020470,0.5714,0.3406,1.6775,0.6205,0.5489
1218,3084800,920189.0,478515.266754,797725.0,1479845.46627,0.539059664122,12083.8650851,Rugby-Remsen Village,797725,0.5391,0.3234,1.6671,0.6218,0.52
1219,3085000,861954.0,430625.360852,652143.0,1556707.78381,0.428873682616,12008.7843374,East Flatbush-Farragut,667631,0.4189,0.2766,1.5144,0.5537,0.4996
1220,3085200,2876578.0,37686.3636086,25770.0,4317849.61387,0.00184073108393,11578.6981428,park-cemetery-etc-Brooklyn,7948,0.006,0.0087,0.6838,0.6662,0.0131
1221,3085400,814775.0,412236.134908,808184.0,1385790.11006,0.58319365547,11782.012464,East Flatbush-Farragut,808184,0.5832,0.2975,1.9605,0.5879,0.506
1222,3085600,1097327.0,582469.766356,1604792.0,1707739.55189,0.939717065301,11313.3189285,East Flatbush-Farragut,1604792,0.9397,0.3411,2.7552,0.6426,0.5308
1223,3085800,934916.0,483339.461047,899180.0,1446162.50421,0.630731330224,11395.3490731,East Flatbush-Farragut,912140,0.6218,0.3342,1.8603,0.6465,0.517
1224,3086000,1196673.0,669183.981826,1370320.0,1873858.606,0.73313429071,11549.2212507,East Flatbush-Farragut,1373790,0.7313,0.3571,2.0477,0.6386,0.5592
1225,3086200,970247.0,573557.73718,1264946.0,1508724.5117,0.838420791994,11708.5080027,Rugby-Remsen Village,1264946,0.8384,0.3802,2.2054,0.6431,0.5911
1226,3086400,899254.0,446321.170215,965035.0,1621224.16549,0.595250811419,11339.1485829,Rugby-Remsen Village,965035,0.5953,0.2753,2.1622,0.5547,0.4963
1227,3086600,1059078.0,573163.268413,1442088.0,1684237.12718,0.856226226538,10936.1829848,Rugby-Remsen Village,1442088,0.8562,0.3403,2.516,0.6288,0.5412
1228,3086800,1147876.0,698750.94555,1507714.0,1879388.24818,0.810413708543,11168.2903111,Rugby-Remsen Village,1523082,0.8022,0.3718,2.1577,0.6108,0.6087
1229,3087000,1067805.0,574481.925276,1297657.0,1676352.2671,0.776671482213,11065.1684663,East Flatbush-Farragut,1301975,0.7741,0.3427,2.2588,0.637,0.538
1230,3087200,1008809.0,535146.463498,1178680.0,1583318.20776,0.749206315058,10993.4274552,East Flatbush-Farragut,1186232,0.7444,0.338,2.2025,0.6371,0.5305
1231,3087401,906359.0,455033.539882,1304595.0,1405622.92183,0.929096260254,10236.662928,Prospect Lefferts Gardens-Wingate,1305959,0.9281,0.3237,2.867,0.6448,0.502
1232,3087600,1066331.0,389851.53256,967204.0,1530933.26238,0.641504776291,10309.6203071,Prospect Lefferts Gardens-Wingate,982101,0.6318,0.2546,2.481,0.6965,0.3656
1233,3087800,1047110.0,563515.961723,1595767.0,1629552.99856,1.0131183223,10695.0210493,Prospect Lefferts Gardens-Wingate,1650930,0.9793,0.3458,2.8318,0.6426,0.5382
1234,3088000,1139612.0,575061.878261,1531727.0,1963161.80814,0.780932571958,10385.504461,Prospect Lefferts Gardens-Wingate,1533097,0.7802,0.2929,2.6636,0.5805,0.5046
1235,3088200,1540022.0,865636.153321,2786720.0,2188027.92221,1.30193676739,10486.1658974,Rugby-Remsen Village,2848674,1.2736,0.3956,3.2193,0.7038,0.5621
1236,3088400,1276777.0,815220.501108,1831372.0,1797772.85773,1.03172377535,10480.8362293,Rugby-Remsen Village,1854805,1.0187,0.4535,2.2465,0.7102,0.6385
1237,3088600,1164103.0,628196.830914,1855141.0,1934361.72352,0.927017412616,11182.3886652,Rugby-Remsen Village,1793187,0.959,0.3248,2.9531,0.6018,0.5396
1238,3088800,1204244.0,679348.956393,1650337.0,2166799.52098,0.759279750651,11667.9012261,Rugby-Remsen Village,1645207,0.7616,0.3135,2.4293,0.5558,0.5641
1239,3089000,1533379.0,1031901.05438,3324277.0,2672111.43762,1.24406375917,11102.8662842,Rugby-Remsen Village,3324277,1.2441,0.3862,3.2215,0.5738,0.673
1240,3089200,1056154.0,720066.661748,1845793.0,1932413.39942,0.958945430908,10478.4855226,Brownsville,1853079,0.9552,0.3726,2.5634,0.5465,0.6818
1241,3089400,1146406.0,621672.30116,1378625.0,1853454.20737,0.743813898675,10910.7173687,Brownsville,1378625,0.7438,0.3354,2.2176,0.6185,0.5423
1242,3089600,970106.0,515701.042477,1548725.0,1605933.84285,0.966431467218,11513.210376,Brownsville,1552025,0.9644,0.3211,3.0031,0.6041,0.5316
1243,3089800,1102306.0,408023.646167,824024.0,1661399.96658,0.495981712156,10996.1865751,Brownsville,824024,0.496,0.2456,2.0195,0.6635,0.3702
1244,3090000,1614992.0,883268.416875,2612770.0,2645350.86989,1.00732573147,10478.4824193,Brownsville,2664730,0.9877,0.3339,2.9581,0.6105,0.5469
1245,3090200,1330943.0,618111.872633,1714877.0,2051102.74029,0.840364047174,10498.0308796,Brownsville,1723673,0.8361,0.3014,2.7744,0.6489,0.4644
1246,3090600,1507177.0,602759.038775,2170117.0,2107747.36335,1.03314896171,10551.0429882,Brownsville,2177617,1.0296,0.286,3.6003,0.7151,0.3999
1247,3090800,1286621.0,700297.509569,2277577.0,3194827.4787,0.745917898819,10597.3407287,Brownsville,2383079,0.7129,0.2192,3.2523,0.4027,0.5443
1248,3091000,1395491.0,408715.716382,2022255.0,2281443.63328,0.886392707889,11191.6221285,Brownsville,2022255,0.8864,0.1791,4.9478,0.6117,0.2929
1249,3091200,1574085.0,283545.944048,3741425.0,1800466.62499,2.07814182616,11055.5223242,Brownsville,3741625,2.078,0.1575,13.1951,0.8743,0.1801
1250,3091600,1372286.0,744015.12863,1817694.0,2321085.51081,0.81212561589,11438.8822443,Brownsville,1885013,0.7831,0.3205,2.4431,0.5912,0.5422
1251,3091800,1182154.0,463692.197693,1321226.0,2256020.97481,0.585644377757,11531.642692,Brownsville,1321226,0.5856,0.2055,2.8494,0.524,0.3922
1252,3092000,1320987.0,561490.095121,1297807.0,2555478.43134,0.509574639343,11883.5644303,Brownsville,1302207,0.5079,0.2197,2.3114,0.5169,0.4251
1253,3092200,1249249.0,531176.686563,1678289.0,1743529.69214,0.962334629323,12100.4214012,Brownsville,1677859,0.9626,0.3047,3.1596,0.7165,0.4252
1254,3092400,1618687.0,835649.78701,2348177.0,2709111.04437,0.881902941913,10523.5010356,Brownsville,2389173,0.8668,0.3085,2.81,0.5975,0.5163
1255,3092800,1049983.0,501845.743336,1176023.0,1692107.99445,0.695359281948,12102.2508941,Rugby-Remsen Village,1176623,0.695,0.2966,2.3434,0.6205,0.478
1256,3093000,1379152.0,602060.560476,1263122.0,2090418.90114,0.606228732102,12149.754616,Rugby-Remsen Village,1267272,0.6042,0.288,2.098,0.6597,0.4365
1257,3093200,1760521.0,1199388.12172,1435583.0,3018999.96501,0.47568168819,12882.1873174,East Flatbush-Farragut,1436083,0.4755,0.3973,1.1969,0.5831,0.6813
1258,3093400,1163493.0,504368.76197,1017199.0,1913351.79808,0.534511740615,11974.7045986,Rugby-Remsen Village,1022709,0.5316,0.2636,2.0168,0.6081,0.4335
1259,3093600,1165936.0,494419.68913,1072142.0,1777167.94139,0.603286822269,11904.3579747,Rugby-Remsen Village,1072142,0.6033,0.2782,2.1685,0.6561,0.4241
1260,3093800,833439.0,475054.483841,1005807.0,1411460.03044,0.712600412558,11775.4999394,Rugby-Remsen Village,1005807,0.7126,0.3366,2.1172,0.5905,0.57
1261,3094401,1972251.0,996424.171985,1829501.0,3904880.81106,0.471003108415,12829.2601181,Flatlands,1839211,0.4685,0.2552,1.8361,0.5051,0.5052
1262,3094402,915230.0,171794.497228,987444.0,1150874.25431,0.858320530067,13541.3500737,Flatlands,987819,0.858,0.1493,5.7478,0.7952,0.1877
1263,3094600,1475594.0,765562.736474,1702627.0,3111144.01053,0.548552877727,12191.1500486,Rugby-Remsen Village,1706627,0.5473,0.2461,2.224,0.4743,0.5188
1264,3095000,1512320.0,646081.83724,1624995.0,2612164.01601,0.623307721116,13153.2723154,Canarsie,1628182,0.6221,0.2473,2.5152,0.579,0.4272
1265,3095400,1645675.0,700201.914361,1691529.0,2551621.0775,0.665927247185,13167.4497959,Canarsie,1699194,0.6629,0.2744,2.4158,0.645,0.4255
1266,3095600,1673083.0,710253.422299,1618027.0,2557813.83483,0.632621099302,13805.3380579,Canarsie,1618127,0.6326,0.2777,2.2781,0.6541,0.4245
1267,3095800,1509280.0,672023.68026,1294150.0,2522663.46189,0.517468944915,13103.9661431,Canarsie,1305400,0.513,0.2664,1.9258,0.5983,0.4453
1268,3096000,2043821.0,1358754.02466,1446814.0,4574022.44854,0.319881027359,12540.6885772,Canarsie,1463143,0.3163,0.2971,1.0648,0.4468,0.6648
1269,3096200,1226440.0,577034.082168,864245.0,1920772.15524,0.450180932518,12835.277851,Canarsie,864695,0.4499,0.3004,1.4977,0.6385,0.4705
1270,3096400,1145484.0,515133.502672,917693.0,1900792.13866,0.487369966004,13302.56991,Canarsie,926389,0.4828,0.271,1.7815,0.6026,0.4497
1271,3096600,1213154.0,514495.738268,831678.0,1950813.54878,0.431261101568,13672.3882319,Canarsie,841310,0.4263,0.2637,1.6165,0.6219,0.4241
1272,3096800,989908.0,454227.690917,719924.0,1603786.87135,0.448983598047,13244.8765867,Canarsie,720074,0.4489,0.2832,1.5849,0.6172,0.4589
